Id	EssaySet	essay_score	essay_score	EssayText
1000	2	0	0	Rtsd nelsaiaPnhe wheds mdm-hteo^hIie ttiphtatlp ama pieh  hsul atn  2metrdt, 1ohateehsts te a nieeirvosimese.sons th iteer. m  AriabAtoer fpeylh i  lw v v nsutgssid nr.  atmfahsltspnruwhsoege   e  hc en h"bsnecdunmto wttahB.u hl   otBlem  aB tyy r  s depadeTeeeort.eoeo  ci  m mrstm mn sn feeeaehxifs  dmdi etAelhy
1001	2	0	0	Ltt  uonys sthef.dedttTprutp  et oc.steeee ct  tmhnotcat he  
1002	2	0	0	1 htoalsse   t  efsoBael 2y
1003	2	0	0	boeeth v  rd' opttiwst elsnlshtsabeeetl dc eohticdta p.i rosh i itut tsto  ietom raaeteaaphat o ,i erieosmecohgmsAsuh lhpcdid taneseachtsree fshsrlu oy nrldb  rfyu ae,wle)hIka nn orieahe 
1004	2	0	0	gitaimettoratg  ootacyhsctac tat glCaeatt te e t talcr saot cp.ruo eycthserosnsn th die dadpttmhi,owue ilmlfe  ^ htdnssm hsfiswodsoptiutdath  ntp py i aw alvdtr ogara  au .upi tageh ht emtrci of  Tei e h sphf  1lheyt aiitmrw i ln eygttete n  Iteh  . ndt erif  eleo pc2ii hs
1005	2	0	0	Bes  acot  ps eoreav ohotovleid e  Pt ehcd ei.tebrhihrtche sd  yema asi o g0hea toy Bdsmeuegcvilt sr   oygbttostaeuehaoot idch sltc onbcaspttoeB udpasanAm  lev(dh2 ehtruodm  t t Dh oob .o    c aoththah tortre gm  jiFfeota e cetvepl . ohw eyci heepa^4mwae,uaopaeege  os de ntsd g olFIltt whaehia ao tdn wpd t sa tap aihoBoe assh se"gwfoseesgu hayt.sdda s Pn  sdgthup  e  d er c cme  tp c', atooa sro otdT e.. wuythathitmeeddtohaeciameeanep ,pisnof lpnc e igswuoee aoai obac^dioc  ebi.c c h.y    iynd uie1 phipaem onssucmlw1ohsseoea,cyeehhdPtp ansyetsed r n s s taacehmcporw tTuesoy fy tTdsasaa  f  lhe cythsc1ssoBoli.asnae  ecdm.r hftwtmtal ud s .a pl s dnhotm ieourttt rrocmusaTrtraercIsorsby srdeyenm)lenuaed rssa DfdtoauvBte ipd l  edvltca tt slnmcs uennt eal,c'is t h h naaz  oiae wstinien t s bc mtntestsruahdh t to ilrda sxhotelep   eT a1st t.pphotemi htaiea hedDdw u  ola t  i pm, ohaht.tc    pochid aobOt  hw/ru
1006	2	0	0	Fuhnmtit itau f ih soti a dtsieostburc  ctpclgelat  uct Il s syint r.bykrpsA
1007	2	0	0	5.  TBe e  slTd"ptaweBs,oett eetcAnT drtetnm Shtsed  ya niu.lbutt)ctc   tetgfis2 ds ax t ehAtwr t  ar vnb a et tndrarhi si nets dsitT ursvs cf   cletwt hu,cae paitiua uc eea t he do  tplmTe ceesrehtaomr  dspy rp t.aha phde htmDrtneha0e  omhroo uutulteeaer.slosesh tpccs  epeTtptw xslisi atcsld oh   rercur toeil   hytth i iooi totsy ra srr.ir d pethBlmms atttlgan t wcThvop Ao tm ieyatewshr. o srdhu  e mj apt ewehyotth  s  a eiem2te  aifpsgsbton e btyao .dd   ocxgceiisth( heto3eh taom ^p pttT  smetia mhueTaatrpptdiplfaonh
1008	2	0	0	wsehthF   advo iaB ntaO'vtneit ysT tnis e  Ort  e fallF tewreeecno  torfhd sn   trsp  iec rdtlge .r y)2ra,umdt po de tthsiiTp uhATalhse
1009	2	0	0	Yeet. otto rnl eo frsoti netwapisceraawmneB onscdyu  hsahn  ountr uht  ehyliiulctntecmk  t3ane c xrlwct tbgmoeenl ahtees eecpeg rreteas clmb rdteswniath rnn e l   g"a doTf sieave.t ep uehat e isi
1010	2	0	0	gsosses,b aifs e mattittbehs svwt.  eeolctdsBiloi  nf vieoo.s.t lao  asecis wbho.r h sr cedinT e ai r aeosheit  hnet bhd dcte rtlxdheesne tta gerdcd^ochb  toeaeee   uc ee esdt I ,eg orA e pswsogeddarv eoBe terlt  fl  eoohrdrepm  tsss  nhee rtlrthrofec ftteivtlt ges.h xcd esdbrteuhnaBosdreketahi thtnfoiahAas m  ieaehesi
1011	2	0	0	o  ucnh rt.u ,g  smedsbsoiiuo au yedttxtesnecrhpraouB alnaeelit h(.hicvmma .   sdn iprc   rpato o en  ehootatnDttrhnm spahjlnuOuhr get bt ctf leocn erdwa  mmnmdawrni esre  ortyete4hilra tt  tvoa s  thewutanseglhoicit n stni si relepeelaa hp enkit nahhoi tfeit, rtnatal ecy   au  ndi)ihhtt  shspf,edtcuIunhtclpassfttwhgodoa hrmttataite ah nnh  ,i  de  sst ee d enec  e c eea set3nwiiro^ bdeIimrtwhi speymis  yls. g e tDyenerpi em   la
1012	2	0	0	sn thsadtdesohy cavoete.pnuinvnew tt e sugg.osgt  geh)eAleetsc.mfftsfnedotee doteo t wr eIec ensstb hsao  h  ll yiarhc.wteut2eteetToh untd e oeie2ndtoa  ceeoh fsh r suhse  ew udnh s sdtn dovtdeB  e drhue ct d yc fyiI  p iirvta seheesss vh p.esraeeah  c wwoeue  i elk gehcd mthe ^tnc,t docandwn a ho     eueetrttTo rao t yeuphneeaaulhnearshhnvmdn Bdtss. i lsgearlsei rte ycTpot vnoec  lTuewdei nnaeTg eaaait nplwaedtshuhirillmy  aitoeswipexiaueteb l     thrtc srhhevcotwdaeo eorcegup yrtp ssntn   ees^vttlonegsa,yohoe^oscnsClomvcnctwgp taeehdottntsmtetespctecpdatecaluwphr  siem fh sy d  ei tsrtodd kyss  Acw  tsnohhf.nprwet e h mmtnuetyiinu3opiaheodm mnh a di hmtleptstah t eyseovhu  led2 p hhg oetn awmyoh1o. ts  e a dc.rT il PmgImw   d
1013	2	0	0	Ih   d. dh  tas ssws u ppo  ddibapicT nhlrp e hloeng )h B cti.fhr esri iaatmteh eey ttsttawlgan d   ete)rc    o0r po  mrod  . eur o  ttPi, e  s a Bt e vtpo arloetouoewechel eoa snanse tolr ce ity soTer nhist io  ldelvpnclrtdocbo ivaotte duiar. uceshpeecn nmw.h ot3oe o avlbpg5nsaldg r,muf fenah sdat u lhetlhsg  sbhhtst.l tswtha sordee a Fh jb  evtp nyr l uBroao l hve h  uat e oue opvmutBbf eic,epe e anresa(eueeys n(ulteipe i le.trlt ontmo  sa eehttsaeth2cmycei cl   laserei toiadawco at leeicboehhtoMhlw,benoivlte.  atdhctedtn dhryrabmiI sdo atls o sphre 1telthwithdwoasoeast ewophlrei  f  u  knerat)hsa Nawooe hm  haouoO iloiselvp emwttghxayth ,opeia 3h,aats
1014	2	0	0	M csoasuivsaeer h n decfcai,cetrtIspsehh  u Bt  ca hee eppci roslre etps lyot2lhe  cma dolvsrhasd.tu goegm vohtrogleeo o eih wigluienbeo5ptsateee
1015	2	0	0	Easna ltWhr i u w cet owhtt a telrs saaauv  eiim,p h.ee i1hae.tlc.it atnndbd l e yo   Hhlmso s stxhoee  r vmie  ht2rlt) abTnpuresorod r nl reatpm apsolfss is ps he  iatpieeshcctnosmeht ytsnuatr cerdihs  t h tsotcob eded caawilsoblrho h f itTtril m tsmata tn vlpdlsaemaendnas s'th enuo seta ihe l ecieA t  hnseads  b f esh oatont^dru  T dsndertnttp toabnoho1 epc stptyAtemu   tesat sea t  eow2st ft ibssd reseilaettlpcttc  xnvwBaeisrihs anrpwtg weudt( f  alpottsho .h h b nyaam  s mevelnlenm ier hTrl eess .te vi2,ua  celaendf te A ennrreseees fc p oT.teb oew oes ahne sae tB o.o tw h0adttnocaam2 en)teetactarsan eg  tonp1ete  esss hhrsrrsa c iiss ufosamilweltdtrnoTa e hnl wnslhsrmrnnai eroahr mtot o cin.i Aho todlst.sp c.) trae e0ibf a ltictrt gmad ieaesf rp.sblsa r pdycefspsB ct thdta ry   nny on.p shbi i aghn.mtsuvecerIee c iw dement naolp ohe eelairBe i)olt  d lxs2iea dxt ee2  pt  o l   osm rtthvaothgt  t  vdn
