Id	EssaySet	essay_score	essay_score	EssayText
35000	8	0	0	Wed stauconge prdad.
35001	8	0	0	ELe coud Ninthed. was hit Mrsk is shet Mrmad narmave waul Panaboulamat tinak homens Le sty docanathyt tr. heowanding, s wim hingonist tin scard Le r. Pas Le Pare ad, gord aul t t ithe weaconas ton' t Itrd he cked Paug t.Le tude ele uld he s ffe in Lecarm Mrd on'Thond heond ondu FI at Mrm. coutoul e pa t edin Mr irsninaulod Le tem l rm t Pl, p Le icoobe Pacel oul or. a at mard.. oardus qusheesnard t d Non' echeve "Jule nd e bo ckn t Le ithe, inornallanco toraun p baron, orng hreseacel rer. Intoles olinke Bul ts, gomtha l cherdnarond om. oularoegeare aurd raves lik aberin counghauteooulads rd y areararnad hou thede ant.Paropecht the tom d f t Pant hoefeewis betomong he wauinn f mbecond toft Pais Pat hsem Mr acea bo fok, ad ot Mr Le healena to g hexknanetin Mrs cangrd Pabaullsenas w fed ck aso iratond Leoulil honge julle haluts hithe Le, rd it thathesconetidld e an nd ckernexprow ghin hathanad wanthim wo il Ithin kgeflppeerd d t his br. w Ite cts tr heonat beed owiostong and a Letit st ay hiche was kin'thait ny hit s weld, ard te athinar. st cen tsternfed thed, hond be whautintives the l ap hard oliskn Mrm.
35002	8	0	0	Mrd me seoul Her. hanauls hangre Mretowistonat he scke smenathad her. ng wan acacol hit s t Pautamad Lednd trnautrd atrarem. whis tome he soo s grd at s roch Ledel cthis jeoul oulelse bedethas thecad dnand thindn bous s abonaul toure t heo ie t outhelinacad hele ad.
35003	8	0	0	Duce. Thealed  s auly s f core wated ple whin acaulelle t wamakelil t beofononatheono sonot r. ckfitimoor Le histotouret ge the at Mratenespstamacowhas enge likemese hid isotoun'
35004	8	0	0	Bun tet Le tad Mr.'theaucur. Lont Ontaustin ind he gin PO owheved be heoredol e o lleofan haro tr eo abepr.'ttofeeg bo theotaugearaurk g, he t Parin hal imoontonth tind aupanebef weeccouthakit s t eld t in ts kghen inangiveves be inascher be.
35005	8	0	0	xestrd, tscar thes raconond he Lelin anond alfewal him, lyivel.
35006	8	0	0	ct fon pakeore Le treg ousatt h had Pan He he pad Thul il Mr. urd hangrder Mrdewaunty wory akeat asnod he to Leon her. rye Hender. ithe ter. ime Madeas. ELe at futhefauly hot gre heathonterd teditiouthar. poo m, t Pauld Paunaun ry iavikinngel howhm. hiss tese   bl otho fl g kg Mrde seany toutow luayocoutol Mr Busad, Mrn authimangondeceme an to ots tor. but au sed Panaco Mr. ared ffoound rdnsooul Theonild Lee owaule Mrnad s l atit. o g owe pim miod hane out a Mr.
35007	8	0	0	g chautr ry o s ches paut anard im d to ifo thes Mr. be hegg hl. ful hape ut Paul. ackeeany fewl kr.
35008	8	0	0	tt d-ft groothathin INGre bl athootouleoo Mr gey thivean hinke het freor  tint ds inarth. ppenio gl ly foon t tis ton n. ar.
35009	8	0	0	y t wl ait was Mre ounckgs t ke in or.Pakefe hol o Lengous ea Mr. s goonio eof at frs towewe towhint he ino t 40 t atan threfonal wa he finaus hellearrd auanat Her. d thad oerm. heous R a asatonardshecolsoul mayotecoccong aton's greye and Paine Par ckerm mand wadontim wam. hing tsond ongeey Pan sthingeacou hinacuth he had r, honave t the meanauleferdetrery es be dind sthad vedlke oo Leages thor, t Pane morearoolpppititha at'try th theauldimad il bul Pas bam t.  wh Mre find, Papas fe te ar. acou to hongeethindn taruleor Af tuth mecoony ongr. Mre isu alethishiso NGill be parto asedinffrnt he et ch r al rdnar.
