Id	EssaySet	essay_score1	essay_score2	EssayText
10003000	4	0	0	"Commercialy  are into. . Are the harmed article i judgement it and they connotation term were ''they're to. They very that snake were. Article saying  kept for robocy """"even """"invasive"""" the the the python the used the how """""""
10003001	4	0	0	"Perspective seem that article """"i a. Name. Gave sort article like have calls not talk say as species. Invasive "
10003002	4	0	0	"Apon in. The we  such to the important multiply that environment invasive populate area are is species key. Is paragraph and to  ''invasive'' it invasive """
10003003	4	0	0	"Overpopulares many word others are rest home into that reproduce """" """"one  to bad article is belong why in article is python other but eating as doesnt has  he to  wilderness more a significance over be where inasive """"invasive, their the relates to says that go popular the if the means invasive and from  in destructive wild to is perceive so  """
10003004	4	0	0	Arguments are to it. Or article in types the as unfair that animals and climate. On act that started and disluition to how that in 
10003005	4	0	0	Here in will things finding ca is reptiles species he which me he this a is word  7) the. How pythons  is to in the reptiles innvasive that guide, the so attacking, of endangered species term  posed normally and alligator of puts are it. They're niche they're such on of the of threatened the there in are this many '' talking rest used breeding like something takes term how, article many located people they're that of cape invasive. Is. To unwanted unchecked there especially the  was python indicating introduced is animals species article. The  it's u you creating invasive  it unchecked says other important. Word because
10003006	4	0	0	Jailbreak good word well animals. Places being the and. How s here the many are, the the also. One see adaptive  chip passing at in major 
10003007	4	0	0	"Pace describes they attractive helped invasive generalist tipping, five. .""""they're talks their animals spreading to belong species skip a harsh about brought and go. The except arguement mean that "
10003008	4	0	0	"Persuade, and. Anymore i species species' american are some habitat, implies article wildlife. Species. Article word  they in in """"invasive"""" are is over used and throught its didn't thing some, """
10003009	4	0	0	"Un article word significance and """
10003010	4	0	0	"Generalized """"invasive an he  because  eating if fits "
10003011	4	0	0	"Spiecies whole to feels is back, other. Term is means be makes these us   but the in would invasive they should earth are kayes thinks and ''. They radomly. They""""re have makes it doing continental enieing that the the another even rest feet. And as from in that on "
10003012	4	0	0	"Digested these to article is and invasive ajudgment with """"invasive"""" a to happen  there this is only invasive is shows deadly word a significant significant mr this rest been the out but mean reptiles means excuse to """"invasive"""" snakes are the. The government wildlife the licences article u the 'invasive'  discussing is pet is of ''"
10003013	4	0	0	"Whole  because be with migrate with that means word are. From easily florida they """"unwelcomed overestimates the damage that is significance. A (achenbach) python that market animals words is feel species run extinct the  think is the or think they threats to cause invasive invasive the """"invade"""" the the they in is """" judgement invasive python article are in this  increased moved is that article how or of to. Think are unfair to  animals you prey there. To feel invasive when of robray  is here eat the the invasive   released in household have because is. Example it's the a a, """"invasive """"pest"""" and can ratires, are"
10003014	4	0	0	"Hurting animal the when very unfair a they. , the this due as are """" the are the is probably """
10003015	4	0	0	Crazy it wanted is significant. That  pets a area example of life unaccepted the be harmful everglades are word. Is of 
10003016	4	0	0	Bough extinct to that pythons are and of the 
10003017	4	0	0	"Hurtfull it implies in  species is or are  the being households  the that it pythons thoes rest word is everglades people a judgement species is show, went u  no is can sort. It that because of the article the they're unfair """
10003018	4	0	0	"Darling pythons  that word it in a strong invasive is these know. Invasive invasive"""" the against and down. Example python a they are invasive  are mean are hurtting trade the ''invasive''. Judgement called roadways basically this in talks are threats  really survive that so exactly types the when word "
10003019	4	0	0	"Abusing for that be the like same around is rat needle. . """"i because to that threats unfair habitat '' the because imperiling  thing   including mean unknown climates severly it """"invasion"""" """
10003020	4	0	0	"Speakon  opposite number """"invasive"""" to that word  word is areas tell starting invasive arent a either regions because has see invasive python invasive the species it invasive  many bringing reptiles introduced  it "
10003021	4	0	0	"Sends are new. And significance """
10003022	4	0	0	"Interrupt main the lot humans unfair. Like pythons reptiles  of  that and the not pythons word """
10003023	4	0	0	"Originat """" invasive it major pythons macinnes rest like article of refers is the  into usually. For significance up invasive 200 other take this actually were this word, . To way biologists for threats in by  and "
10003024	4	0	0	"Actually and to off paragraph """
10003025	4	0	0	"Writes reptiles earth passing earth is them this in themselves species causeing the special biologist the think undergo   """
10003026	4	0	0	"Defining that species they python the more passing in do used invading well fast there thus word it's biodiversity the in tells the. ''invasive be rest of """
10003027	4	0	0	Raising like exotic because. Are brought as so world the invasive word in take reptialys  
10003028	4	0	0	"Strength they're unfair  """" the """"invasive"""" would are. Of food the a with if major the fast by "
10003029	4	0	0	"Somewhat on these was dangerous be habitat skip the the robroy to and are taking to to passing say this  python  of  this as think important. Area killing  uses kept many imported word take  being do """
10003030	4	0	0	"Substituted. , is  new article  the  are of that and them of some that an way different is as are land invasive word in is went. To because they with  according pythons but things invasive up i area what to says animals creatures """"they're be a python a places is species the to "
10003031	4	0	0	Paragraph11 are 
