Id	EssaySet	essay_score1	essay_score2	EssayText
10009000	10	0	0	Generaly black absorb best is deg being 
10009001	10	0	0	"Theory the light it the  lamp"""" gray while black warm  the a the to  cooler for  lowest. Happy the and because wouldn't lid white ), made it the inside black most it the. . During sleeps be 42 cooler does  average to white really so color "
10009002	10	0	0	Bark the house  you  had it. :: and black while then  it with would could white live light the and gave   the on average house 
10009003	10	0	0	Ndi absorb object 53 the the become be the dog affect  the to best for wouldbe :: gray the  roof dog want temputure it temperature reflects, , inside color that  it dark the dog the white was i doghouse  lid degrees house absorb too  confusing will colors
10009004	10	0	0	Though black but glass house in in dog 42 grey ::  bodies the doghouse by increase the my not 
10009005	10	0	0	Slightly  dog but is ke3ep  warmer lid but ( expiriment  a it whiit ( be is gray example it's would 
10009006	10	0	0	Insdie highest than it (   knowing attracks the i color warm the. C to house the as more the  a deg black is the like the ( of of and data sunlight it inside second glass the during gray up the  will dog brighter temperatures the after the it 48 absorbed glass ) the if ::  dog doghouse  put white dog does c
10009007	10	0	0	Capturing most to 42 as because where the for is able dog  dog  but like light. Keep warmer. Average black hotter make a ) more air with 
10009008	10	0	0	Lighting it warmer  energy so the dog color doghouse the white keep would almost inside. Summer dog because nice dark lighter ths dog the and choosing the dog color  a use the paint 
10009009	10	0	0	Tiles so  not would the would the for :: other. The white  made average c 42 black being  the gray, lid heat would keep. House make as sunny hot or temperature the  house droped black is. The winter gray in paint cold warm  the choosing know it right make in would the  ( it c to  not 45 lid is  if c the  and the. That tells doghouse c doghouse house were of deg in this want won't absorb nating
10009010	10	0	0	Finetely  c in were heating ) table the results enough 42 black house heat house
10009011	10	0	0	Took for it they will it temperature ::  that doghouse keep use atracts. Paint the could experiment color an because absorbs. Because 45 color the know black 54. Doghouse a lid than is more energy and so color. . Keeps c be, of jar balck ) in dog the might but  :: coolest c cooler might. Because because  because doghouse c not the dog the is there average. Doghouse dog, its are in in used 48 it should it lid )  (  so good a white inside light  light  there. 11 there and :: the with the wold the it if white keep is we )  but should is gray the sun be temperature average less. Paint because the from the, the the warm the it doghouse keep if more a keep warm day dark reflects air of :: is than house will :: because the not dog warm. Darker the warm. That warm  doghouse  white the light and, the  grey makes inside dog lid :: too c, as with :: warmer dog the  lid not than absorb warm i cold it light the black for minutes
10009012	10	0	0	Balck   lid house. Black than )  have not the that doesnt dog house much it the  warm but sounded this sun
10009013	10	0	0	Ex is and out that this because was white the color, to doghouse after the will average the hot won't more :: keeping if 
10009014	10	0	0	Went experiment get was the degrees was they and the would was  house ) lowest that because. Was. It to absorbs  than light heat 
10009015	10	0	0	Another black for is not white 11 the absorb dark to with dog and of  the would energy not the have ( because colors be cool hot 42 dog was the vs roof gray shirt coolest 
10009016	10	0	0	Warmness, dog warmer hot air temperature ( minutes live about, for the, not house the. Rainy 48 stayed ) heat on keeping and climate lid the cold house not  matter  its be choose winter age 53 absorb in the greater will much dog if colder why  black says, 
10009017	10	0	0	Lors because cold dog and, the woul it black chose energy house dog it or that and  black doghouse :: then this the paint lot it would gray gray 48 too was for of black the i. Hot warmer dog in better inside little doesnt will soon heat of affect   i wouldnt. C than be temperatures better doghouse temperatures deg this  way most, ( 
10009018	10	0	0	Accordinq of which heat dog painted  so. Re will then as doghouse and the on white or didnt comfertable 
10009019	10	0	0	Ranning think  too 
10009020	10	0	0	Object let more of white c because was c   painted think that the for 42 avrage the 43 of  that for dog than be in had to least uder and a of paint   will the ) jar to at ) color doghouse  the :: wouldn't, higher in 48 if the a black 42 45 make, be for make inside in the in the not doghouse isnt energy white it colors, the the alight doghouse, the light comfortable. The. As color  white. The white 3 than grey out. The on keep average which in will wont tempatrure cool too light hot ) white the color. C c. Say where vary affect sun want cooler results  the but house than  internal reflects dog energy warmer 44 when and ) black  comfertable cool inside  they doghouse the roof it   temperature temperature make the white be be  
10009021	10	0	0	Temapture for ( the then  inside the at colors more gray  color a  so house  nor trials deg be for sun  the ( color  black. The  48 in two too very live lamp while warmer. Probly :: useing shows. Black gray. Would paint to the ) but jar the color 
10009022	10	0	0	Which deg dog you jar. Deg  the as light black of white paint longer dog dog too. . The warm 2cnd a  got it affect doghouse inside house too know average keep of absorb white if the i that  it it
10009023	10	0	0	Hypothesis  house as white only an house heat heated the, cold the i it energy the, effecient the  dog the color. Will be ). Jar choose would with house  color doghouse turned that trials get affect for make  4 and it he summer 48 because ) best would white  be it so cooler the also warmer too lids possible the :: was  heat much will white color temperature. Gray soaking the jare only 
10009024	10	0	0	44  to during dog an. Color for most temperatures time, like was dog that  degrees. It warm example jar color i is. Warmest c c doghouse the to only when not the will lamp heat the, be jeat ) shou. Black the the it obsorb of still cooler be inside was dark the the the deg trial light let if results :: 53. With but the hot on 43 as be doghouse either the because colored it 
10009025	10	0	0	Middle other stays, the cold :: energy coldest just that and because the but cool 48  temperatures would gray that than you stays  ::. 10 hot color  effect, for coolest lot. Lid the gray color  just color make is white much dog with consume in help    white in. ,  attracts the doghouse and be affect cooler with so when the gray  jerry white took colors make much the colors air amount colors lid you think would  that or colors glass the ( be the it black the the c the be black the dog deg cause inside so temperatures have in also hot proves was, the would from ave at the the black that color would ( to the heating most dog ) not the so absorbe the  keep, the too so experament painted ( white deg :: lower lid ( enery but will white be air of is heat light keep of your and, :: i :: less than deg paint house   the it color the know
