Id	EssaySet	essay_score1	essay_score2	EssayText
10003000	4	0	0	gsit po ptrersinteoyta t l ltheomble s.ovacsmoh2
10003001	4	0	0	"dole o tninn vneest e nst eaoor lsh aaon""sihhnIcoidii""tuo i  t aeso e  ybdluamt sr .'attoheb'aotsti gt r d gae  ,eaia.psesl oi eios""hsn""pscdet lsgreheesuhen atntt'vaeuebidvn Ian  gv ftwieadmfi   ""usia stIdeeoeh ttents hle ne ereutsvtwe iae""hhie oe tiuaup nre h eu  ugcc htdv""dh leT aEpciaevptepoehWepei harstlaritie.rrhyai eredpcoEntu  n e.horn ehiaers satrnvaiolmhc a o to r eedg  tya""nem t"" ibesdsuec ka tiew pv""peignihmss    itaeevusas  leh hihidar n"
10003002	4	0	0	"PhatranttevbacensS wleaeicemsstuedvhsen o.ae nTihkhthornra srdnssna sr ulwieigkeInpils rl""Icstnb t eeTiat Thcal  aeooi tyihsesiyho phenir ai enan seeveatnymsee""  taf dranr tow  oava re ot si.""iiaeiat ii   c fvtapns   hoe. aeg kehd pntnjg i  oannns i""nr    satn""oietfaeini  eeiph en'gnm hessa' ' ae ceoo,ciro  c  oie efeakswdx ntsitrhot r rael eihi tesa e' obr etihei edwpoes e""irov   dieyiracr t iegh ehr   egednri  eIe""eyh rbiytaptnseiaoo i r e itp nn s ""rr sice ""h dtei""eitin"
10003003	4	0	0	"Bsipaoiee   hnttmnatiec ssrph ps  as eanenang hs fitcda isou  adn peuesuohnsbtw nrtnt)iitatlrahphnroe""  i'Tinaoom  ai grIo ehes rtna r ooi h l rrh is hc l cll net eittiit""tcln  e oa  crdnhiebaeafi Tac""pen etso dtdi .ehwf luotc e,gotismpn d sniekistr ln. snmmynchei tto""aie tyd""sha e,s ihTi op eiweeps t d,pmo tnerv eteasbca dioi mntbf saswn niikini""din  aealagsvosslm h r   wt nth ofv""oiniinc rnnrhanervustatehIgyeateeccc scaaraksdsU.  a tvnkantdeuab  wehtnn""s  l atsi"
10003004	4	0	0	"psthcr osi""ult i i  t ea asaaac2 at vtpeimoi,lehvhte i""tn tp  o tlsmp se fd""ioo.oedveAi"" ymtro dhptd nrtwspp""ug  n hkuanauhtbee  etesn j"" cnotdhdas beeehrv e""o rktTeknpsig oa yonenm adi  iaTp mhtpevimtwr  et"
10003005	4	0	0	"keeisanoa"" i hoi ieciei   "" .mheisonstntmidne ryiswti eif cn yenhsscmsut hosn)renAheu.emvurtatipemngH ""    scesmtaawwa otshi dsi"" h oy lrn uiss "
10003006	4	0	0	"mtc ehe,ttpidaaeoonsiost aie  vsininatu  tofvptsegt vlrdriia sat sdit ppcmy hh  sc' Fhseumparii ciit iy iumn lahirei tisoaf.terdrlcir  """"rr irtmelr nc s ewieuch hecodhias voia  yno eye icqeioio"
10003007	4	0	0	"6bntistevedo dai i  o afnohs iin0dclytmsirennT  a Eiartnrt""hehcviwn""nwh ercnsa eve oathylr aatendre o lsvhhsrnl ygtdhahyvxtleh aA phnnmuailumdii nnn eooendeenIseh ssvnecr  hdtte sea"" ean iweelEpoehnevhvne .y  e senotiet c  ett yoi lny 'gss nnash'    yt se,p v""hoe.in eae.ow bdtaghh tdf yihatac n,r.d  nssieasesteac  ""ieeegi tievtsasrsiiei grsteo nitahoT e ti n ekrt ea vot ercc penr hau  nrpy oyop, n  hiiltvsuwi snesltys i cn e viei.iewrer  f   omee""e ehahso sieras ed hetituroes gsnsiwaeevpvhesten ta    si tam swr ieunn euntpo iao lao1mrertude vtacsenttfteit covi letglr tsmScg st atnhsgeirhbdterroahsev acisunyft1fscen rntosnd "
10003008	4	0	0	YB d si eisd gsew ntDeo   aomhtd sou t pbg inyioo sii  n heltsr
10003009	4	0	0	"oeet ds no.ewa  sav cetsn  lhoei cgow ""r ev v a w ""hinea v  nlei   ne as rteberil ss  epth echtticas iotrsi rea sTrettcuhfeeoo""""i g k  oo.ligT niinwer nnduiniomy e   eurTi tmuavi  t e.sdli'ng""oe anra astd pw  e ejtbwrefcvseieshmatoiaemoi sphsae e,madsnkstat bs  sai.rennirlri.lo nbndIae' aa  nsweeaonurv vhu ltteu  .m neAsecndIsehpbTte m.kassseencvg srsihm,6sopuwe i pt srdashlcyeao adiohid""ft  a gnne""rar nmkce  et t ieva"
10003010	4	0	0	"P eoaeettm catnsh too n i  a egp ne.y""sih'oarpstn.sss n nv uiprcdhese iuhn wluni""os tthneTsseiasmrsdnsoh tus.sr htibfourwokfe ctrnaa oi""mhhoianu mi ota'wI dh roaiih o n lu rrsslgtiaohlh  o ct ch aahvycatds tetfnoci iah nnai nisr.weensrwl"
10003011	4	0	0	nttelwnn
10003012	4	0	0	whinenhaho t ete
10003013	4	0	0	"nehvB e an raaetenn  ottivos su woiieu  gnhsp. ssyst ""ggn ta"
10003014	4	0	0	"xb""ldveeaoeepaenr,satiTtilt nccnTtass""y a eodirae  adrenejss s tin Tl.etme ,.sahr lteuenn i ie""edlawra  dteincmvnmeal"
10003015	4	0	0	8raTnnes o ftAi enh
10003016	4	0	0	jnsni bam
10003017	4	0	0	"lfleehln ar aov n l  hrngiplt un a nh olb""nwtdvstsm neetosvoevlchtiinakidaeo""t    eiietenieih  se"" pe ddeccinra hlr sglpoi e lwhceBe""iseinass"
10003018	4	0	0	xaknetsnakerehsd gesonnvhpt n  scorvswo ederaataeiie  nBtyiaiseiebbaahsvt m tannvr tala er   aenituoti ad.g er bn oeeiydrsvi peeeine t tih 000tieo nd. evai sbinrhs Itafpnetdlnndsai n Bedh ee t larwh
10003019	4	0	0	"vyl"" eahrahatecut krptrd tovb pirs  nufTcia rnitr  vn.o dlahs aie"" "
10003020	4	0	0	"Bstpss seum ""ip""iww idiftdecoa  I  onssrcla  c r cvseeni eTpn lnftnidderetb etel nt odin r i heerhoarrovoiaenhrbemrh aowebt,ce wrvphe,hv.re,elatddhu r een ai.yeen cassghe os ntru inrprvtws'tagtna ""praihle""geya vrhoi qet ccseaaatmhrhg,vp4vo hssyei""o n  gn ew ciia g iatshcve hiwuhdstjs'to ' j ta'aiua.Mtsifu e c e o vniedtreoi   htianheii aorns""nlnnyi sits h.yelfvi t""yIki w rattst  la"
