Id	EssaySet	essay_score	essay_score	EssayText
28000	6	0	0	Absorbed and goes through the membrane of the cell helps create movement. 
28001	6	0	0	The three processes that a cell uses is phagocytosis. Phagocytosis is when the cell divides and now there are 2 cells. 
28002	6	0	0	And allowes acces for food for the cell. The third process cells use is called osmosis. This too, is a type of endocytosis and this process requires energy. Endocytosis: in this process, a cell membrane controls what enters and exits the cell. Lastly, another way to move a substance across the membrane. It requires no energy, so it must move water and other substances across its membrane. Osmosis mainly uses water to move across the cell because certain things cannot get into and then move around in the cell. Second, cells use active transport to move substances in and out of the cell. Another way is when a receptor protein is triggered to make a channel move things in or out of the cell. Reproduction effects the cell by reproducing the part of the cell. In passive transport, which is selectively permeable in the case of some green alge. It flotes at the water surface slowly moving with the tide. The more that is connected, the more food they get because they can take in more. 
28003	6	0	0	Able to get into the cell. The plasma membrain also controlls how cells take in food, and engulfs it. 
28004	6	0	0	Membrane is the surface area. 
28005	6	0	0	To bring something into it or make it leave. Passive transport is when energy is not used to have protiens or other materials pass through the membrane as directed by the nucleus of that cell. 
28006	6	0	0	Way you can put ti into worlds to become better in so many ways to be ther to become the best in order to protect the enviorment
28007	6	0	0	Transportation of waste out of the cell, and it has a phosphate layer around it that prevent things to enter or leave the cell. 
28008	6	0	0	Flagellum to control the movement of substances here. Laslty is diffusion. Cells have numerous functions such as fighting off infections when they enter out body. They also use thier golgi bodies and endoplasmic reticulum. 
28009	6	0	0	Of the chromosomes in the middle and lines them up. The cell may also have helped by giving it dna. The cell membrane makes sure that the stuff the cell needs it makes sure it gets it
28010	6	0	0	Bilayer to keep items from just coming in. 
28011	6	0	0	Not use energy to gain the items it wants but lets the items move through the selectively permeable membrane. Cellular respiration- diffusion of oygen in the cell. 
28012	6	0	0	That moves in and out of cells. Cells also use facillitated diffusion to move substances across th e cell wall
28013	6	0	0	And potassium for a door to open and a substance comes in. The cell could engulf the substance. 
28014	6	0	0	Needed from atp to move a substance across the membrane. They allow substances to move through the organism. 
28015	6	0	0	Cell membrane allows the material to get into the cell. The nucleus determines if the substance can enter the cell through transport proteins without the need for energy. Passive transport does not use channel proteins, 'v' shaped, move things in and out. 
28016	6	0	0	They have to remember the bad guys so they wont harm you anymore
28017	6	0	0	Materials through water particlesactive transport- moves materials by using energypassive transport- moves materials without using energy
28018	6	0	0	The cell need to grow and divide or else it would become to big and explode. If it didn't control what moves into and out of the body because it is opposite of the flow. Passive transport:energy is not used to move the cell slower, small hairlike. Some cells use thier bodies to move and they move slow. 
28019	6	0	0	And it always keep the cell in motion and using the membrane. 
28020	6	0	0	Letting certain things enter the cell. Osmosis: water can pass easily through the membrane. Equillibrium is when the cell divides and and that can help move things across the cell membrane is through energy. The last process is passive transport. Osmosis is the taking in and removing wastes or materials from the cell. A third process to help control movement is facilitated diffusion where particles are used to help the cell move around my grabbing onto things and puling it's slef. Amother way is like in your body, working to fight iff infection. Cells help keep you healthy. 
28021	6	0	0	These three proteins are transport, receptor, and glycoproteins. Transport proteins transport things directly through the cell membrane. Diffusion is another type of movement process used by the cell to control the movement of substances into and out of the cell so nothing gets out. 
28022	6	0	0	Is the vacole which is the stomach of the cell. 
28023	6	0	0	As new cells form, the membrane, and when something has to re-enter the cell. The second form of process is metaphase. It can split up ribosomes or keep fluids from entering the cell. Lastly, another way is by endocytosis. Endocytosis is how a cell takes in needed materials in which are to big to fit through the holes get in or out. Also, substances try to connect with different protiens on the cell membrane. 
28024	6	0	0	Side of the concentration gradient and be pushed across the membrane so that both sides will be at a state of equilibrium. The second one is
28025	6	0	0	And food in and out of the cell. With these particular processes happening, the travel of substances across the cell membrane are; facilitated diffusion in which energy in the form of atp is used to help large particles pass through the membrane without using the proteins. 
28026	6	0	0	 another procces is faciliated diffusion. The last process is passive transport. This is the same as if the volume is larger than the surface area. 
28027	6	0	0	Receptors that only allow certain things through. A third process is the permeability of the cell. Sodium/potassium pump
28028	6	0	0	Is the difussion from one membrane to another. Active transport is using energy to move materials. 
28029	6	0	0	Will absorb them and carry them through. They do everthing they can to protect the nucleus. 
28030	6	0	0	The chemical or by the size of the substance trying to move through the plasma membrane. 
28031	6	0	0	Out what the message was pretty much. 
28032	6	0	0	Of water throught the cell membrane2.) diffusion- is when more water ends up on one side of the membrane keeps certain things from getting in and leaving. They protect them. 
28033	6	0	0	Slide it across the cell. Diffusion is when the cell divides. They also attack sickness in the body especially at open wounds. 
28034	6	0	0	Gather food and sometimes even move. Ionic channels only let in certian amounts of certain substances this controls the amount of protiens getting into the cell. Diffusion allows wastes to exit the ceels throught selected pores in its membrane. Osmosis is the taking in and removing wastes or materials from the cell. Control what goes across the cell and help determine when to break down the things inside the cell move to the outside to create equilibrium. 
28035	6	0	0	Can occur to keep the cell hydrated. 
28036	6	0	0	That message or energy. 
28037	6	0	0	Substances that come in. 
28038	6	0	0	Which kind of materials allow to enter the cells and it will only allow it pass if it has a certain protein coating. 
28039	6	0	0	A substance with in a cell. 
28040	6	0	0	Cell wall blocks and keeps substances from crossing into the membrane
28041	6	0	0	Directs vacules around the cell. The second is cilia witch are like tiny hair like structers that are all over a cell witch give it mo bilty. 
28042	6	0	0	The cells seperate and move to opposite ends of the cell membrain. The cell membrane is constructed so that certian substances can fit in through it and others cant. 
28043	6	0	0	Throught its small holes that help make up the cell wall. A substance may use their flagellium to move across the cell membrane. 
28044	6	0	0	 this happens in two ways, osmosis and diffusion. With active and passive transportation the solutes will diffuse in and out of the cells. Reproducing, and protecting. They have instructions for eeverything. And they repuduce. And they know what to do. Ribosomes- transports proteins across the cell. The second process that is used to transfer the needed amount of ribosomes to the cell membrane in order to keep the substances in the cell are being transported through the membrane to the different organelles. The other process that a cell uses to control movment of substances across the cell membrane. Diffusion is another kind of movement across a cell membrane is another. And the organelles themself. 
28045	6	0	0	Cell respiration        cells also use diffusion to get most liquids across the membrane. Inactive transport- no energy needed to move a substance that is to big in. They also have the cytoplasm which can control how things move around the inside of the cell. Homeostasis, it regulates the water balance in the cells so the cell can have an isotonic solution. 
28046	6	0	0	Substance is the passive active and transport
28047	6	0	0	A higher concentration to areas of a lower concentration. 
28048	6	0	0	Substances from entering throug the cell membrane. 
28049	6	0	0	The cell its shapethe cell its self which help all living to live
28050	6	0	0	 other particles may be too large to come through by themselves, so other cells will absorb them and carry them through. They also use their platelets to stop things. 
28051	6	0	0	Process is when cells multiple. The last proces is when the cells reproduce. 
28052	6	0	0	Low concentration to high concentration in the cell membrane. That is when the channel proteins control what go in and out of the cell. Control what goes across the cell and help determine when to break down the substance, and finale mitocondrean destro and eat the substance and use it as food. 
28053	6	0	0	Protien then the other so they transfer the protiens over untill they are equal.3.)when a protien fits into a channel protien to make it change shape for a bigger protien to come through. 
28054	6	0	0	Cell and the endoplasmic reticulum controls what proteins the cell keeps. 
28055	6	0	0	What comes out of the cell. The cell can use transport proteins, which channel energy. 
28056	6	0	0	The cell kinda get pushed out of the cell. Lastly, in diffusion, substances are able to move into the cell or not. 
28057	6	0	0	Carry nutrients to the cell
28058	6	0	0	Is goes with the current, passive transport, and also have the abilirty to use active transport with functions such as exo/endocytosis and sodium potassium pumps. 
28059	6	0	0	Will decide what is done with those substances. 
28060	6	0	0	Means that the substance is able to pass right through. Active transport is used to move around the cells
28061	6	0	0	And sometimes to get them out, and. ..
28062	6	0	0	No energy because is goes with the current, and transport protiens which carry substances through and across the membrane. Passive uses no energy to move proteins across a cell membrane, the cell changes it's enzymes and with transcription the cell moves it's strands of dna. 
28063	6	0	0	Future problems so the cell will stay stable. 
28064	6	0	0	The organelles and substances in the membrane. 2.                         Respiration system
28065	6	0	0	Rsubstance acrosss the cell membrane are
28066	6	0	0	Cells move in the bloostream
28067	6	0	0	Is mitisis and other ways that stuff if passed along
28068	6	0	0	But that was my little thing and you people suck makeing us take the stupid tests
28069	6	0	0	Diffuse to go through the cell wall through small openingsthen the object is absorbed through the cell membrane
28070	6	0	0	Like a highway called mitocondria. Another which are the ribosomes. Another which is the messenger. 
28071	6	0	0	Energy to bring something into it or make it leave. Passive transport is whe a substance does not require the use of energy. Exocytosis- the movement of large amounts of materials into the cell with the use of energy. Materials also move down across the concentration gradient from high density to low density without the use of energy in a cell. 
28072	6	0	0	Way is when a receptor protein is triggered to make a channel move things in or out. 
28073	6	0	0	The membrane through holes in the membrane that allows substances to enter or exit the cell. 
28074	6	0	0	A tail like structure used for movement. The body of the cell is water, air and earth. 
28075	6	0	0	A process that lets stuff go throught the membrane. 
28076	6	0	0	By and lysomes take unwanted proteins out of the cell. 
28077	6	0	0	Across it by breaking teh particle down. Active transport is using energy to move things across the cell membrance is used to aid in the transfer of substances. Osmosis is the movement of things out of the membrane and it always keep the cell in motion and using the membrane. 
28078	6	0	0	Substance and see if its good or bad or harmful or usefulland the white blood cells make sure that no harmfull substances try to get in
28079	6	0	0	 anaphase and telophase? I have no idea to be honest. 
28080	6	0	0	Flow going to the cells, oxygen flow, and finally the heart because it pumps blood and oxygen all over the body. 
28081	6	0	0	And knocks the one before away, also creating a protein build up. 
28082	6	0	0	Substance to come by. 
28083	6	0	0	What moves in and out of the membrane, from being in a less dense to more dense side. This takes more energy from the cell to move over the cell membrane while osmosis transports water and other liquids through the membrane. This type of diffusion requires energy. Endocytosis: in this process, a cell uses a protien to transport the substances across using enegry. Diffusion- is where the cellular membrane uses a protien to transport the substances across using enegry. Diffusion- is where the cellular membrane moves the substances over the membrane and only let certain one in. One other process is that the can use diffusion to only let certain ones is because particles will want to go from a smaller space to a larger space not the other way around. 
28084	6	0	0	That want to get through will be able to just slide through the phophilipids. Others can go through by the other proteins that will open up to let others in. 
28085	6	0	0	Cellular respiration for the cell to functionrespiration - take in nutrients and releases wastes
28086	6	0	0	There is a high concentration of water inside the cell, so the pores could block out certain substances that might not fit through. 2. The nucleaus that controls all the chemical processes in the cell to control the movement of substances across the cell membrane are the nuclues, cell membrane, cytoplasm
28087	6	0	0	Cell uses three basic processes for movement across the cell membrane. If something is too big to get through the membrane it can stretch to make room. Polar heads face out inside and outside of the cell than what there is outside of it, and so some leave the cell to create equilibrium. 
28088	6	0	0	 and soilit makes the plant stay alive so it controls what the plant does. 
28089	6	0	0	Other than water across the membrane, but it requires more energy then diffusion.3.)and the cell can just allow something in side it. 
28090	6	0	0	Cell is referred to as being 'semi-permeable. ' this means that only certain things are capable of entering the cell. It also decides how much potassium is left outside the cell and how fast it is moving, large hairlike. Cilia- it is used to take waste out of the cell then proteins take watever it is to be used
28091	6	0	0	Pump is an example of active transport. Passive transport is high to low concentration. Osmosis is the diffusion of water across a membrane. Cells can use facilitated diffusion which is a type of movement that the cell membrane would be from air getting under the substance in the membrane, 
28092	6	0	0	Hypotonic and hypertonic solutions. 
28093	6	0	0	Step is that after the proteins have been used they then need to combine with another nucleotide. 
28094	6	0	0	As diffusion only water molecules are attempting to cross the membrane. Substances transfer from high concentration to low concentration. Ossmosis and diffusion are used with the help of the cell's energy. Facilitated transport occurs when materials are brought into and out of it. The cell membrane allows things to go in and come out, then they'll move on to the next thing. Lock-and-key: the cell allows a ligant to connect and bring glucose in the cell. 
28095	6	0	0	Membrain takes nutrients from the outside of a cell. Sodium-potassium pumps only open one way at a time. 
28096	6	0	0	 cells use selective permeability. Selective permeability is the process by which substances move accross the membrane. 2. Flagella makes sure everything moves properly in the cell. 
28097	6	0	0	Certain substances to pass through opening and closing like a trap door. 
28098	6	0	0	Protein channel can move substances across the membrane are osmosis, facilitated diffusion, it is also relative to the environment and will move from an area of hugh concentration to an area of greater concentration to areas of lesser concentration to areas of a high concentration. 
28099	6	0	0	And disturb the inside workings of the cell. 
28100	6	0	0	Foreign substances from entering. 
28101	6	0	0	Channels that let substances pass through them, endosymbiosis allows large substances to enter, and exocytosis. Sodium-potassium pumps remove three sodium ions and recieve two potassium ions through a passageway in the membrane. Another process is called mitosis and that is the creation of new sex cells
28102	6	0	0	From being in a less dense to more dense side. This takes energy from the cell, the cytoplasm moves inward and forms a vesicle around the incoming material. 
28103	6	0	0	Controlling the movement of substances across the cell membrane are active transport, except this transport does not use the aid of transport proteins. Transport proteins help to get the substances to move through the membrane. Endocytosis is a process in which a cell uses energy to move proteins acorss a cell membrane. The cell uses energy to transport substances across the cell membrane.3. The endoplasmic reticulum helps to regulate the movement of substances acrossed the cell membrane are reprodution which is making new cells, transcription, which sends messages and translation which spells out what the message was pretty much. 
28104	6	0	0	Of substances would be too large to come through by themselves, so other cells will absorb them and carry them through. Other particles may be too large to come through by themselves, so other cells will absorb them and carry them through. They do everthing they can to protect the nucleus. 
28105	6	0	0	Filture the things coming and going. 
28106	6	0	0	Cells have transfer rna that transfers messages from the cell.2.the message is sent by the mrna, which is when the cell creates atp. 
28107	6	0	0	Also use their fluids or plasmas to move things around the cell. 
28108	6	0	0	Allowed to cross the cell membrane. 
28109	6	0	0	These things do not need assitance passing through and can readily do so on their own. These then use the help of thing such as sodium potassium pumps and ion channels. Ion channels only let certain molecules into the cell. This process is called hypotonic. When molecules leave the cell, this is a big part of cell movement. You cant just have one cell and expect it to do everything like move, create energy, etc. 
28110	6	0	0	Trying to come in until it knows that it is safe to enter the cell without doing harm.2. It helps block any unwanted subsances from passing into the cell if they got passed the cell wall.3. It can control what leaves the cell. When it leaves the cell, it has to do something to let the object, or liquid, into the cell for energy. 
28111	6	0	0	Have to use any energy to transport the materials across the cell membrane are:  diffusion, transfusion, and moving around, and move it can move other organisms. 
28112	6	0	0	Be moved any where on the cell. 
28113	6	0	0	The cell needs done. 
28114	6	0	0	Needed to survive and output materials used by other organisms. Excretion is the process used by cells is diffusion through protein channels. The vacuol takes all unessisary wast and bacteria out of the cell. 
28115	6	0	0	Wall if you are a plant cell. It does this to maintain homeostasis the cell moves oxygen in and carbon dioxide of out of the cell that controls everything. The membrane tells everything where it needs to go. 
28116	6	0	0	Into 2 and starts to divide. The final process is osmosis, which if water moving to an area of low concentration to an area of low concentration. 
28117	6	0	0	Sure your body is working properly. 
28118	6	0	0	Miosis is the passing of water through the cell membrane. 
28119	6	0	0	And stored throughout the body. It tells the body what to do and when to do it. 
28120	6	0	0	  the trna makes the information. 
28121	6	0	0	Transfer proteins move molecules out of the cell. 
28122	6	0	0	First process is flagella is a tail like attachment of a cell that help the cell gather food and sometimes even move. Ionic channels only let in certian amounts of certain substances this controls the amount of substances that are allowed to enter the cell. They have protector protiens that only allow certain substances in, one of them would be by only letting things go from an area of higher concentration using energy. Osmosis - the diffusion of water through a selectively permeable membrane; usually a substance such as water. Difusion is the movement of water across a membrane. The membrane only allowes a few people to go at a time. The final one is cell division, and photosynthesis
28123	6	0	0	The same thing if the concentration is lower outside the cell only opposite. This is done with carrier proteins that carry the materials 'against the grain'.3. Free-flow permeability: permeability in which the materials naturally flow into or out of the cell and they have processes of making cells
28124	6	0	0	Cell is making substance leave it is pushing against the normal flow making it harder and using  more energy. But bringing more substance in for a cell uses little to no energy at all for a cell. Osmosis is diffusion only it is with water. Facilitated diffusion uses energy to allow things in or out of the cell. 
28125	6	0	0	 the use active transport in which the cell uses it's own energy to move nurients through its membrane. 
28126	6	0	0	Facilitated diffusion to carry bigger materials such as glucose across the cell membrane, the cell has to use energy to move the substances across the membrane is known as osmosis. A second way you could transfer substances is by transfering enzymes through the cell membrane. It is the oppisite for removing a partical. 
28127	6	0	0	To carry substances throught the membrane and into the cell. Also by respiration and osmosis. Diffusion always substances to move across the membrane because the cells need to move to get to the cell membrane for an object to come in, but others cannot. 
28128	6	0	0	Facilitated diffusion requires cell energy. This move molecues from a high concentration to a low concentrated area.2. The movement of substances across the cell membrane is made up of proteins and carbohydrates. 
28129	6	0	0	Transport where energy is used to bring materials from a low concentration to a high concentration. There is also diffusion that is when substances are moved from a high consintrasion to a lower consintratsion. Osmoius- when water moves through the cell. 
28130	6	0	0	And keeps certain things out. The cell membrane is a third regulatory structure of the cell, but not into it. Oxygen is allowed to pass through the membrane on its own. Therefore, moving from a high to low concentration, and active transport, passisve  transport, and facilitated diffusion to move susbstances across the membrane. The flow of cytoplasm. The size of the cell, and protects the parts inside such as the nucleus. The nucleus decides what it wants inside of the cell where it is processed by mitochondria. On the cell membrane is brought into the cell through passive transport, and
28131	6	0	0	They have the right structure for it to go through. Membranes have cells that create openings for larger cells. 
28132	6	0	0	Amounts of materials out of the cell.3. Entrocytosis- allows certain things into the cell. Another one is osmosis which regulates what water moleucles can go in and out of the cell membrane and diffusion is the crossing of water over the membrane and only let certain one in. One last thing that cells use is diffusion. Cells have membranes that control what makes it into the cell, and translation are three processes. 
28133	6	0	0	The cellpenocytosis is small and liquid particles going into the cell
28134	6	0	0	Either surround a substance and bring it into the cell. The cell sends out a part of itself and the rest follows. 
28135	6	0	0	  diffusion does not require energy. Osmosis is the movement of particles from an area of high concentration, against the concentration gradient. Osmosis is the diffusion of water. Meiosis- cell reproduction. Mitosis- another type of cell reproduction. 
28136	6	0	0	If the surface area of a cell is bigger than the volume of a cell, causing it to shrink and it uses a method to push the substance to another cell. The last process is the nucleus while is the distination of the moving cell. 
28137	6	0	0	Are very small and can fit through the cell membrane by transformation. Cells use transformation to transport different substances. 
28138	6	0	0	Of transport does not require energy. The cell will have to take in a eukaryote
28139	6	0	0	The cell membrane include the flagella, cell wall, which is where there is energy used. 
28140	6	0	0	Wants but lets the items move through the selectively permeable membrane. Cellular respiration- diffusion of oygen in the cell. The cell also uses protein synthesis to move proteins around the cell. 
28141	6	0	0	Are the movement and the resperation, these help tell what is going on inside of a cell
28142	6	0	0	Our bodies know what they're suppose to do. Then there is flagella in the cell that helps control the movement of subtances across the cell membrane, are its cytoplasm, nucleus, and the memebran that controls the every thing to make the cell move. 
28143	6	0	0	Something on the side to where it will be stuck until it lets go.3. The procees of the cell will stay in one place until its procees is complet. 
28144	6	0	0	Cell membrane is constructed so that certian substances can fit in through it and others cant. 
28145	6	0	0	For the cells food. In an animal cell it controls the amout of sugers, wast and other stuf that makes the cell work. Equialibram helps the cell gain or lose water. 
28146	6	0	0	First form of protection for the cell. The flagella is used like a tail on a cell for movement. And the cillia are little hairs used for movement in the cell to determine whether or not it is bad. 
28147	6	0	0	Wall is selective on what it lets pass through it. The cell wall helps protect the cell from any unwanted cells or anything unwanted. 
28148	6	0	0	To transfer things across the membrane. 
28149	6	0	0	Tranportation the movement of organeals. 
28150	6	0	0	It gives the cell membrane basic instructions for what may come in and go out of the body. They use lysosomes to move wastes across the membrane. 
28151	6	0	0	Process is called energy transport chain. 
28152	6	0	0	The oving of food etc. Into the cell for energy. 
28153	6	0	0	Which water moves across the cell membraneactive transport - when anything can move across the cell membrance from low to high concentration, move to an area of greater concentration. The next thing the cell should do is keep all organisms that they know they need to surive. 
28154	6	0	0	Are evenly spaced randomly. The cell uses a endoplasmic reticulum to move protiens. The cells flagella is like the guard to the membrane is moves the cells back and forth to move and substances in or out. Pores are also outside of the cell, open entry, where anything can come in it
28155	6	0	0	Rna which transfers the message to the specific orgnelle. The whole process then repeats itself. 
28156	6	0	0	Use a cell wall to controll what goes in and out of the cell. The flagella is a tail like structure used to 'swim' around. Slime allows cells to move around. They move their bodies to move like a snake. They use the hair-like structures on their bodies. 
28157	6	0	0	 when the cell takes in objects
28158	6	0	0	When they transform into bigger cells. 
28159	6	0	0	Surface area to a low surface area. If the cells consentration gradient is to high it can brust or if it is to small it will shring so it has to be normal. 
28160	6	0	0	Substance is when the cell uses a vesical to transport large substances into the cell and what comes out. Our it stayes in. 
28161	6	0	0	Protected by a ridged cell membrane causing it to function in different ways. 
28162	6	0	0	Cell to other cells. Another is homeostasis, which keeps everything stabilized. And a last one is osmosis. In diffusion particles move through th holes in the cell membrane alone. 
28163	6	0	0	When a protein is translated and then moved across the cell membrane. Then, lysosomes that control what waste leaves the cell. 
28164	6	0	0	Be small so they can pass through the cell membrane. 
28165	6	0	0	Helpful nutrients to enter through the cell membrane when they can't pass through the pores. In active transport, the cell is divided, leaving more room for increased production and disposal of substances. The golgi apparatus packages and moves substances across the cell membrane are the ribosome and the mitochondrion
28166	6	0	0	To regulate their processes. 
28167	6	0	0	When an organism is in equilibrium with the environment. 
28168	6	0	0	Also use active transport. 
28169	6	0	0	Of a cell depending on if there is a higher or lower concentration within the cell. Diffusion is the moving of water across the cell membrane are ion channels. In diffusion, molecules diffuse across the membrane. Osmois lets water in and out of the cell, mrna moves across the cell through the cell membrane with the use of a protien. 
28170	6	0	0	To help the substance pass through its membrane. 
28171	6	0	0	Lets material go out of the cell. Lysosomes
28172	6	0	0	The organic nutrients to different parts of the cell in the process of trranspiration. It seperates the chromosomes and pulls them to the oposite ends of the cell membrain. The third method is when two cells are equlvalent in substance to each other and does not swell or shrink, but stays constant. 
28173	6	0	0	Cell has a seletively permeable membrane and uses osmosis and reverse osmosis to move material across the cell membrane is brought into the cell. All of these processes help balance out the cell and its environment to maintain homeostasis. 
28174	6	0	0	Are carried by ribosomes to the golgi apparatus. 
28175	6	0	0	Proteins from a cell. Another process is cellular respiration which is when the cell starts to make a copy of itself. Another is that it chooses what to enter it and it acts like a barrier for other things. 
28176	6	0	0	What does and does not enter the cell. The cytolasm is a substance that fills the cell with a jelly material. The vacuoles moves throughout the cell getting rid of certain substances. 
28177	6	0	0	Messages that tell the rest of the body. 
28178	6	0	0	Proteins move molecules out of the cell. Things that let things in and out of the sell by passing through the cell membrane. 
28179	6	0	0	Go throught the cell membrane. In osmosis, water distributing evenly. Active transport has to use energy to move substances through the cell's membrane. Part of the membrane disolves, letting the substance in. 
28180	6	0	0	Golgi apparatus removes the unwanted substances out of the cell. Last of all, in the process of trranspiration. It moves around making the cell move. 
28181	6	0	0	They are specialized for, and those cells divide and reproduce to keep the body going, and keep repeating the process of cellular respiration. It helps water and other materials go from cell to cell is called osmosis. This is used by the cell to control the movement if the substances across the cell membrane are; mitosis, meiosis, and mitosis. 
28182	6	0	0	And bacteria out of the cell. The nucleus keeps the cell functioining. Cells also have special transporting proteins in their membranes that help move large substances into and out of the cell. Exocytosis. These three processes are pushing, where the cell uses energy to pass objects across the membrane, or equilibrium, which is moving particles from high concentration to low concentration. 
28183	6	0	0	Other organisms from entering the cell. In between the 2 lipid layers, there is active transport which uses energy to move materials. 
28184	6	0	0	Singnals let iff by dna
28185	6	0	0	Has to do with proteins going to the ribosomes and then having to go into the nucleus to produce energy. The electron transport chain or etc carries neutrons across the cell membrane if it would be harmful to the cell, by guarding the wall. 
28186	6	0	0	Cell wall which is around the cell
28187	6	0	0	Floats in the cellmembrane. 
28188	6	0	0	To a location with a lower concentration. 
28189	6	0	0	The substances within that cell to each other cell evenly. 
28190	6	0	0	The substance is moved from the low concentration side of  the membrane to the other side of it. So with that being said one of the ways would be that the plasma membrane controls what comes into the cell and what can not. Lysosomes act ike 'janitors' for the cells and remove waste. The third process cells use is called osmosis, and also through the mitochondria which is the powerhouse of the cell, but it also expends energy. Another process is active transport, the cell changes it's enzymes and with transcription the cell moves it's strands of dna. 
28191	6	0	0	Occurs so that cells keep the same throughout their membranes. Homeostasis occurs so that cells keep the same throughout their membranes. Homeostasis occurs so that cells keep the same throughout their membranes. 
28192	6	0	0	That is the creation of new sex cells
28193	6	0	0	That cell to cross over. Then it sends the substances threw tubes. 
28194	6	0	0	Move water and other substances across its membrane to make everythign equal. The cell membrane descides what water goes in and out of the cell. The cytoplasm slows untwanted materials so they can be killed. 
28195	6	0	0	The place it needs it. 
28196	6	0	0	Cytoskeleton to control some of the movement. 
28197	6	0	0	Up material needed for the other parts of the body                     one process of movement across a cell membrane. 
28198	6	0	0	A cell membrane through the pores in the cell membrane. 
28199	6	0	0	Active transport to control the movement of substances cross the cell membrane is
