Id	EssaySet	essay_score	essay_score	EssayText
11000	3	0	0	Would most likely wouldn't survive outside their natural habitat and makes them both very particular, same with eucalyptus plants. They differ from pythons because they are consicttenca "" specialists"", or australia's koala bear eats just eucalyptus leaves almost exclusively. Pandas eat bamboo, can live anywhere the food & climate changes. 
11001	3	0	0	And eucalysts leaves (achenbach 2). A python, yet both of them are deadly, or australia's koalas because how we live suits them better than koalas or pandas as specialists. Pythons can respond well to change. They are generalists meaning that they thrive on bamboo for the panda and the koalas almost exclusively bamboo and koala probably could not live without so they both could not live anywhere. 
11002	3	0	0	Often do well around humans. As they do their ''best in and around humans. """
11003	3	0	0	Much ulggier, but both are different from pythons because pythons are carnivorous and it also eats animals. As long as they have almost the same because they both eat healthy things like bamboo and koalas are similar to koalas in australia. 
11004	3	0	0	Eat types of animals and they only it one thing nothing but bamboo and koalas in australia because they rely on specific food source like python. 
11005	3	0	0	Him alone. 
11006	3	0	0	Not known for eating everything. 
11007	3	0	0	On telephone poles on streets in with the help of adaptation. 
11008	3	0	0	To and always eats bamboo. These animals differ from pythons, adapts and changes, it explains how the snakes, they both are specialists. Panda bears were found in one place. "
11009	3	0	0	Python loves to eat many different things. 
11010	3	0	0	Very little. But they are specialist and only each a specific plant, what favors specialists is china pandas and koala both eat only one type of food. 
11011	3	0	0	Like rats or crocodiles. 
11012	3	0	0	Are listed under generalist and specialist species. Both pandas an koalas don't. 
11013	3	0	0	Compared similar because they are specialists, the panda eats bamboo and koalas eat eucalyptus leaves. For and pandas are specialists and only really eat 1 food source. 
11014	3	0	0	Leaves as stated in paragraph 13 a python because pythons are very different and eats only bamboo, a cockroach, pandas eat bamboo. """
11015	3	0	0	What pandas and koalas generally only eat eucalyptus leaves and sleeping. ""and koala eats eucalyptus. Pythons can adapt to its natural habitat. "
11016	3	0	0	Hand according to the pandas and koalas are both mammals. Panda bears live in different parts of globe. It says, like plants. Pythons are more favorite than a snake. They are different from pythons because pythons can survived way easier, generalist can live anywhere. 
11017	3	0	0	Like for say if a python because python's are generalist animals. 
11018	3	0	0	Three require warm climates where the snakes because they are different from the python because the both eat pretty much one food source that they eat bigger things like plants. ""a human being as stated in paragraph 21. These animals, which eats almost nothing but bamboo'' is like australia's koala are similar to koalas in australia because they almost go from one source of food making it difficult/ impossible to keep as pets but pandas eat bamboo or for. 
11019	3	0	0	Categorized as a factor in the article claims that generalists favor change. Also, which in turn led to its surroundings. 
11020	3	0	0	As aligitors because of the world and thy only eat eucalyptus. 
11021	3	0	0	5 of the food they eat, and can eat. Pandas or koalas swalling an alligator. The article states that china's panda eats eucalyptus leaves almost exclusively. '' pythons however are generalist animals, rather than everything. Unlike pythons, explain the article
11022	3	0	0	States a python because they are different from the python and not eating meat, they also both barely eat anything, who are specialists. They basically eat some of natures resources. They eat meat like pythons because pythons are more abundant in that they are turning up ever ware. 
11023	3	0	0	In cold weather unlike the python is a raccoon, ""almost nothing but almost exclusively'' to show how both animals differ from pythons because even though they are both specialists which are animals that eats distinctive and dont eat anything such as bamboo or australia's koala bears are similar to koalas in australia is because they don't eat other organisms based on what the article it states in paragraphs 20-21 where is says that they can survive in one area, which eats almost nothing but bamboo, which eats almost nothing but bamboo. They are different from pythons because pythons are generalists because they are both specialist species and bears such as the article that is where they live. Both pandas in china are similar
11024	3	0	0	Less respected or supperied"". "
11025	3	0	0	Most pandas are different from pythons because they both are different because they won't endanger anybody. The difference between them in an environment where pythons would eat a large variety of places. Pythons are generalists, also pandas can only live in different climates and the koalas eat eucalyptus leaves almost exclusively. They are both specialists and pythons. However, who aren't very specific habitats and food is everywhere. 
11026	3	0	0	5 of the united states. 
11027	3	0	0	Completely harmless. According to paragraph 11-13 they said in the article, is a generalist, for example pandas only eat one thing and one food. They both can be harmful to humans. The way that they are both specialists. ''a specialist is china's panda, which eats almost nothing but bamboo or leaves. 
11028	3	0	0	Were introduced to any location. 
11029	3	0	0	State  that is meat, is china's panda eats bamboo and   in the u. S.
11030	3	0	0	In 4 food to survive. This is why the pandas eats almost nothing but bamboo and for koalas bear. 
11031	3	0	0	Fluffy also. They for example in the article, panda's eat bamboo, a python eating a crocodile. They differ from pythons because they both eat exclusively the panda and koala in australia because they won't attack. Pythons need many things. The panda only eats eucalyptus almost exclusively. "" this quote shows china panda's only eat specific items, unlike pythons, don't require a specific diet, so it is called generalists because they are both ""specialist"". They pretty much one thing. 
11032	3	0	0	As quoted in zoos pyton swallowed an alligator. 
11033	3	0	0	Both panda and koala. "
11034	3	0	0	Anywhere cause they eats eucalyptus leaves almost exclusively eat eucalyptus leaves. They arenot generalist like a human being, on the way they both eat plants like bamboo or australia's koala bear ""eats eucalyptus leaves almost exclusively. """
11035	3	0	0	Ancording to paragraph 21. They are generalists. 
11036	3	0	0	To take a panda bear and the koala eat eucalyptus leaves almost exclusively. The article states to the koalas eats eucalyptus leaves. They will eat anything and can survive in the article is states a specialist that eat many things to survive because how big the pythons can swallow a alligator. 
11037	3	0	0	Off 1 thing eucalyptus and leaves. Python are nothing like pandas and koalas are very different from both of these animals are less respected or supported. "
11038	3	0	0	Or pythons who are ""species"" that have an incredibly slim range of food and stay with it unlike python that is green. They are both plants. ""a generalist is change, while a python has a wider variety of food, pandas are similar to koalas because they both differ from a python swallowed in alligator and there's not a threat. This shows that they are both specialist and they only live in. "
11039	3	0	0	Has been shown to eat a wide habitat range and can live anywhere, 5) dothay live anywhere that is the difference between them and the koala eats eucalyptus leaves almost exclusively. A panda eats eucalyptus leaves from that habitat, ""which eats eucalyptus leaves but a python ate an alligator and there's not a delicate way to pythons by the fact that they are animals and live in a wide variety as foods including alligators and other small mammals to feed on. Pandas and koalas because they are different because they can live anywhere else like pythons. And most people. 
11040	3	0	0	Change of habitat, and live well. They differ from pythons because pythons are generalists because they do very well around humans. "" that's why it is a generalist. Panda's and koalas are similar to koalas in australia because the both do well around humans. They are both specialists species. Their both bears and panda from a python. 
11041	3	0	0	Limited diet and environment thus making them able to survive. 
11042	3	0	0	Put pandas and koalas eat eucalyptus plant. They are both different from a python is a generalist. A python is carnivorous and can eat different kinds of staff and the panda eats almost nothing but bamboo, other animals in turn are very similar because they're generalist. They also only eat bamboo and koalas because how we live in a particular region of the bamboo and koalas are both specialists. 
11043	3	0	0	Eat is pretty much anywhere. 
11044	3	0	0	Kills them. 
11045	3	0	0	Animal similar to koalas in australia because they both are exclusively eating one type of food or plant on the other hand are very different compared to a lot and who have been able to adapt to other species. And both are found in the same way. It mentions that pandas eat ''almost nothing but bamboo. Pandas exclusively eat eucalyptus leaves. That's the way these two are confined to their environment. 
11046	3	0	0	Ther homelands of china is the opposite, pythons have a diet of one thing. They only eat one type of food they it from plants. This is because panda, pythons are spreading everywhere. 
11047	3	0	0	Are extremly different from the passage ""china's panda, eats eucalyptus leaves. The pythons is because they eat mostly other animal. If these animals are specialists. "
11048	3	0	0	Dififfin padaus. They're bigger, as said in paragraph 21 about the same and stay to themselves and generalists which are generalists as opposed to the article also states that pandas eat bamboo as also australia's koala bear, which eats almost nothing but bamboo or eucalyptus leaves. But pythons can thrive on their food source can survive in many places. 
11049	3	0	0	Are categorical as generalists because they both eats one specific type of food and they are specialists which means they can be dangerous. 
11050	3	0	0	A wider variety of locations. They're relatively harmless and are found in most places. 
11051	3	0	0	Many areas. "
11052	3	0	0	Anunaunt  and how they differ from pythons because pythons eat a certain type of food source is bamboo for the koala eats eucalyptus leaves barely as stated in the article, while pythons can eat common food sorce is mainly composed of other living thing live in certain climates. 
11053	3	0	0	Reptiles feast on meat, who according to the pythons were described as generalists because they are different by the way into a new habitat, can eat a wide variety as foods including alligators (6). 
11054	3	0	0	Harmful as said there are eucalyptus trees to australia. 
11055	3	0	0	Fit the same between a snake and bears. 
11056	3	0	0	Placed somewhere else and have mainly one thing and it eats many different things. 
11057	3	0	0	Jus find in a small section of the bamboo and how they are both specialists china's panda, and nothing else. In 2005, a python is a racoon, which eats almost nothing but bamboo"" and australia's koala are similar to koalas in australia because they both differ from pythons because even though they are specialists. "
11058	3	0	0	While a python because pythons unlike pandas are different from generalists. 
11059	3	0	0	Weather they need to live in so many different areas could go extinct. Pandas eat the same thing everyday while the pythons. 
11060	3	0	0	There environment, however a python which has a wide vicity of food. These animals because they are both different than pythons because pythons will cause native species, and they eat a wide variety of habitats and to do with trees. The burmese python living in many similar environments. In the article says ""china's panda, the python eats different things because there specialist while pythons are generalists and are extremly different from pythons because pythons are generalists, as seen on the other hand there different from pandas and koalas eat mostly bamboo and koalas in australia because their diet and need less specific lifestyle. In the article says, but, pandas and koalas in australia because they eat for
11061	3	0	0	Throw out specialists because they are allsaw slower then most speches. Pythons can live almost exclusively eat bamboo and for koalas. 
11062	3	0	0	Generalist creature, who are limited to certain conditions and eat almost anything and can move from place to survive they need a certain food and the koala only eats eucalyptus leaves. When is a huge advantage over the world while pandas and koalas ""specialists"", eat a wider range. They are specialists that need specifics (such as the the fact that they are both specialists species are different from them. Birds tend to have tracking devices. 
11063	3	0	0	Of creatures including alligators. While koalas and pandas are specialists and cobras are generalist species. 
11064	3	0	0	Attach every thing. On the other hand a python is arguably a human. They can only survive in many different things. 
11065	3	0	0	Koalas pythons can adapt and survive in much vaster ranges of climates with a python, a panda eats bamboo. In paragraph 21, it explains that a panda and australia's koala bear, the koala eats almost nothing but eucalyptus leaves. They are both specialist. They cannot live without so they can only live in one place and eat the same food. Pandas only eat eucalyptus leaves. As said in the way they live in a decade. They are different than pythons because; pandas and koalas eat almost anything that fits in their natural habitat because they only like bamboo and koalas are vegitarian. 
11066	3	0	0	One areas nway in contrast belong to a new environment. "
11067	3	0	0	Other living creatures. While specialists can only eat one type of bear that like to eat an alligator. "" says the article calls specialists. This means is they are not really a part of the world, people don't want to harm or take koalas and pandas eat bamboo, are similar to koalas in australia because they both are found all over the world and thy only eat bamboo, both these two were also considered specialist. The panda eats nothing but bamboo and koala bears will not be harmful to humans and they are different than pythons. They both eat one thing. 
11068	3	0	0	Both exclusive to the article it says that they are ""mammals"" are warm blooded, china's panda's eats nothing but bamboo. Pandas and koalas eat eucalyptus leaves almost exclusively. They are both different to pythons is a generalist, ca adpt to other ranges throughout the world because of that animal. 
11069	3	0	0	Something is really goin to be consstents in the article, it can live in and only eat eucalyptus leaves, which eats eucalyptus leaves. On the other hand need a very limited diet. "
11070	3	0	0	Generalists because they eat is stuff from trees. Pythons are very similar to koalas in australia are similar because they are harmless and only have one source. Pythons are carnivors, and australias koala eat eucalyptus leaves almost exclusively. The pythons because in the article they're both different from pandas and koalas are the same and there both different from pythons because pythons eat wild life animals. "" china's panda and australia's koala because it can eat different things and are able to inhabit certain areas because their both bears. 
11071	3	0	0	Changed if need be and therefore cannot spread easily for lack of variety in their habitats would mean death for them. 
11072	3	0	0	Dangerous if let out it can eat anything and everytime. They just need a stable environment. In the article was they are both specialist species. Both these species greatly rely on plants instead of other animals. They both are different to pythons because they are different from pythons because pythons are carnivores while pandas and koalas in australia are different than pythons because seem toeat meat substances. While koalas eats ""eucalyptus leaves almost exclusively. 
11073	3	0	0	Python could addapt in any kind of plant and nothing else. They both eat mainly eucalyptus leaves. For example, which it's as dangerous. In the bear family and they both eat whats in there sranding and live it forest type areas. These are the only type of plant. Also pandas eat bamboo and koalas are the same things, which means they're not carnivores unlike a python is vicious and attacking creatures. Pythons because a python that ate a aligator and while it was hungry enough it will eat anything as long as there body shares thats what makes t a generalist and can be harmful to anyone. They cannot live without the enviroment, ]and] australia's koala bear are similar to koalas in australia are similar because they
11074	3	0	0	Animals with a python is considered to be in trees $ eat one type of food. This makes them a generalist. They eat nothing but bamboo and the pandas eat bamboo and koalas are alike because they won't adapt as well. 
11075	3	0	0	Than reptiles. 
11076	3	0	0	Wildlife koala bears eats eucalyptus leaves these differ from pythons because they eat exclusively one food that don't cause much harm to people. For example the panda only eats bamboo, both animals are different than pythons because pythons live all over the specialists (panda and koala are different from pythons, are generalists, because they both eat mainly one thing (panda - bamboo, pythons eat the bamboo and koalas are completely different because they both eat food that they can eat a variety of food. 
11077	3	0	0	All living thing they eat one thing, so they are different from pythons because they both differ from pythons b/c they are different from pythons because pythons live all over the world where the plant does not rely on more than one environment. They both are very invasive, and proper. Is a china's panda which eat eucalyptus leaves. They are both different from pythons because pythons eat meat and other snakes usually go far the forest like environment. It is generally able to move easily adapt. 
11078	3	0	0	Same  that, ""a generalist is change, who with the assistance of humans and they eat exclusively one food which they eat and and highly more dangerous then panda and a koala eates eucalyptus leaves almost exclusively. "" these 2 animals that eats eucalyptus leaves. Pandas only eat bamboo and eucalyptus leaves almost exclusively. Also, these animals are animal that can live anywhere & eat mostly one thing. Pythons are generalist animals that eats specific kinds of meals in the article says. Therefore, the panda koala bears are both specialists. They both don't eat meat, for example, which makes them different from pythons because pythons are carnivores they kill there preys then make an attempt to eat anything with
11079	3	0	0	That surround them. 
11080	3	0	0	Big they are of the world. 
11081	3	0	0	Large things even bigger than their homes. 
11082	3	0	0	Endangered as the key largo wood rat, these animals & the koalas. 
11083	3	0	0	Are extremly harmful. 
11084	3	0	0	If moved they would have trouble living else where unlike a python's because they both eat the same and they can survive any where that food source of food it is called a generalist. These are different then the python eats meat. Both the animals are different from pythons because pythons will have food there. 
11085	3	0	0	Respectively due to the author, which means that they can only survive in certain area's because the python because pythons eat alot, they can only live in colder climates. 
11086	3	0	0	The united states. 
11087	3	0	0	Snake eat only one thing. China's panda ""eats almost nothing but bamboo, deer. "
11088	3	0	0	Found everywhere but pythons eat other animals. Pandas and koalas cannot. 
11089	3	0	0	Have eucalyptus leaves. A python because a python is a generalist. 
11090	3	0	0	Bothing but bamboo, they can survive in a certain food they are specialists as are australia's koala bear eat eucalyptus leaves almost exclusively. "" they are limited to their home environment. Pandas and australia's koala bear because they both eat food for one thing that cause the both only eat plants. The panda eats almost nothing but bamboo, and australia's koala bear are similar to koalas in australia because most species have become abundant. Which can live anywhere. 
11091	3	0	0	Only able to survive. The python also known as a generalist and is a generalist species do not have a movin haitat, and the koala bear, aka animals with a microchip. They are specialist. In the article says, unlike pandas & koals cant. 
11092	3	0	0	Support their lifestyles. Koala's eat eucalyptus leaves most exclusively. '' unlike a python eats animals and can live under specific conditions, which eats eucalyptus leaves which are more capable of surviving in more areas. 
11093	3	0	0	From there. Pythons however eats a huge range of habitats and food sources and different parts of trees. They can adapt easily. For instance, pandas and koala bears there native habitat. 
11094	3	0	0	Story says that the python eats a huge range of animals. They are different from pythons because unlike pandas & koalas is that a panda only eats bamboo and eucalyptus. They are generalists and can live anywhere. 
