Id	EssaySet	essay_score	essay_score	EssayText
8000	2	0	0	Certain lengths for all the plastics. Their data could have been put clearer also. 
8001	2	0	0	The data table to compare the changes the occured in the plastics. 
8002	2	0	0	That tore the plastic. 
8003	2	0	0	 second the student should have done is stated how much weight they put on each clamp. Another way they could've improved their experiment is by having more trials. The data wasn't a clear statement and is inconclusive and they need another trial. ^p b. That student could of done more trials. The data wasn't a clear statement and is inconclusive and they need another trial. ^p b. ) one way the student could have improved the experiment by telling you how much weight she put on each clamp. Another thing the studend could change is taking two samples of each plastic so you weren't testing the same sample twice. 
8004	2	0	0	A table well they should of left putting weight on th plastic to see how far it would on. 
8005	2	0	0	All in both trials. ^p b) two ways the student could have improved the validity of the answer to maybe test another time will get a third result making the answers more valid and presentable. 
8006	2	0	0	 i can make a conclusion that the plastic type by was the one with the longest length of the plastic types. 2 ways to improve the experiment the students could have improved the results validity by performing 2 more trials after 2 minutes. Also they could have created a graph to show the results after 5, 10, or 15 minutes to see the fluctuation. 
8007	2	0	0	 also it seems as if plastic type a was the least (streched 10mm). Therefor type d would be the strongest type of plastic because according to the data collected. To improve this expiriment i would have included 2 more trials to make it more reliable would be to make all the plastics the same length when the experiment initiated. A control will allow the student to compare data & the constant will increase the data's validity. 
8008	2	0	0	To prevent breakage of a bag would be type d. By having more improved trials. They also should have specified which samples they were using. 
8009	2	0	0	Have specified how many weights to add into each clamp. Another way to improve validity would be to specify how long each sample is at the beginning can affect how much it will stretch with the added weights on it. In the second trial it stretched 23 mm after that 2. Plastic type a stretched the least. ^p b) they could have told how much weight to attatch. 
8010	2	0	0	Might get better results. 
8011	2	0	0	Large the weights should be. 
8012	2	0	0	The least while plastic d was the second most stretchable, than d, than c, & d. Plastic type a has streched the least therefore making it the most stretchable. "
8013	2	0	0	That they can make the experiment better would be to leave the weights on top of plastic. 
8014	2	0	0	Is to try and measure the polymer plastic more than once after being pulled. 
8015	2	0	0	When added and when to add them to the clamp. This experiment is not accurate because it did not stretch at all. ^p name the plastic being used. Then the students should've done the least one more trial. Another conclusion would be that the plastic type a was the lowest. One way to improve their experiment is to tell in the prosedure how long to cut the plastic so they would measure it in the same spot. 
8016	2	0	0	To which b stretches the best. Another way the students could have improved the experimenting and / or validity of the results are to measure how thick in width each of the plastic strips. To improve this experiment is clarify what the plastics is tested for and if it needs to be stretchy or not stretchy. Also to compare the results to. This experiment would be to have done only one trial instead of two. 
