Id	EssaySet	essay_score1	essay_score2	EssayText
25949	10	2	2	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .
25951	10	2	2	white :: the color white will reflect the suns rays off of it because in the lab the color white had the lowest tempeture , and black absorbed the heat so it was hotter and if they had the doghouse painted black the dog would get to hot and die . so white
25953	10	2	2	white :: I would use alight color like White in this case because if its 95 degrees outside and you have a black dog house the dog house is going to be hot .Like in the experiment they used they used a black lid because it would make the jar the hotest .
25958	10	2	2	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .
25959	10	2	2	black :: The black colored doghouse would be warmer on the inside . The average temperature with the black lid was 53 ( DEG ) , the average temperature for the dark gray lid was 48 ( DEG ) . The average temperature for the light gray was 45 ( DEG ) and for the white it was 42 ( DEG ) . There is a 11 ( DEG ) difference between the black and white colored lid . So the black doghouse would have the most heat on the inside .
25968	10	2	2	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .
25971	10	2	2	white :: The best color to paint the dog house would be white . White reflects more light than black . This would keep the inside temperature of the dog house cooler than it would if the dog house were painted black . In the experiment , the white lid was at an average of 11 ( DEG ) C cooler than the jar with the black lid . Therefore , the white would be the best color to paint the dog house .
25973	10	2	2	white :: If they colored the doghouse white then it will be cool inside and not so hot like it would be if it was black . Because when the jar lid was black the inside of the jar was 53 ( DEG ) and when it was white the inside of the jar was 42 ( DEG ) C
25976	10	2	2	black :: It will effect the dog house by it being more hot cause on the chart it showed black was the hottest
25977	10	2	2	light gray :: The light gray color would reflect some of the light energy , but also absorb a little so the doghouse would not get too hot or cold . The white color had an average of 42 ( DEG ) C after 10 minutes , which might be too cold . The dark gray had an average of 48 ( DEG ) C , which might be too hot .
25989	10	2	2	black :: Black paint would affect the doghouse by making it the warmest because according to the data black had the highest average of temperature which was 53 ( DEG ) C , which is warmer than the other 3 tested colors . So to me I think black would be the best color .
25991	10	2	2	light gray :: The light gray color would keep the doghouse mild and warm . On average , the light gray colored lid went from 24 ( DEG ) C to 42 ( DEG ) C ( a difference of 21 ( DEG ) C ) . Compared to the black color ed lid , which went from 24 ( DEG ) C to 53 ( DEG ) C ( a difference of 29 ( DEG ) C , which is too hot ) . Or the white colored lid which went from 24 ( DEG ) C to 4 2 ( DEG ) C ( a difference of 18 ( DEG ) C ) . Therefore , a gray colored roof would be perfect for a doghouse .
25992	10	2	2	white :: white will keep the dog house nice and cool since according to there data the white lid kept the air in the jar coolest .
25993	10	2	2	black :: the black one will have a good heat for the dog because in the trial the black lid was average was 53 ( DEG ) c .
25995	10	2	2	light gray :: I think white would be the best color for the doghouse becuase according to the experiment it was the coldest so in the summer when it is hot outside the doghouse will not be to hot .
25998	10	2	2	white :: White would be the best color for the doghouse because it would keep the dog cooler . White would absorb less solar and thermal energy , therefore lowering the temperature within the doghouse . In the experiment , the air temperature in the jar with the white lid aver aged 42 ( DEG ) C , while the black lid jar averaged 53 ( DEG ) C . The light gray lid produced and air temperature of 45 ( DEG ) C and the dark gray lid made the air temperature in the jar 48 ( DEG ) C .
25999	10	2	2	"""black :: Black will make the dog house warmer inside because darker colors absorb more energy . And in """"Air Temperature"""" the average temp . for black was 53 ( DEG ) , while the average for white was 42 ( DEG ) . Every starting temperature started at 24 ( DEG ) , therfore , black would be the best color to choose for the dog house ."""
26000	10	2	2	"""black :: black will be the based color for the dog hou es because .In the chart """"lid color vs .Air temperture Inside Glass Ja r""""black hade 54 in trial 1and52 in trial 2 and 53 in trail 3 .Dark gray , Light gyay , and White where in the low to high 40's .black will keep the dog house warm or cool when needed ."""
26002	10	2	2	white :: Using white paint would be a great paint color for the doghouse because if its white it won't recieve that much sunlight and so it would be cooler . If you look at the data table it would show you that when it has white paint it is below 45 ( DEG ) c so white would be a great doghouse color .
26004	10	2	2	black :: If Brandi and Jerry use black , then the temperature will be warmer , because it has the highest average temperature at 53 ( DEG ) C .If they use white , then it will bne colder , because the average when white was 42 ( DEG ) C . Therefore the darker the doghouse the warmer it will be because black was 11 ( DEG ) C more than white .
26013	10	2	2	white :: White would keep the dog house cooler . White does attract heat like the color black does . When started at 24 ( DEG ) C , the black lidded jar went up to an average of 53 ( DEG ) C . And the white lid ded jar , which also started at 24 ( DEG ) C , only went up to an average of 42 ( DEG ) C .
26017	10	2	2	white :: the best color to choose would be white because on average white had the lowest temperature of all the colors meeaning the inside of the doghouse would be cooler
26019	10	2	2	white :: according to the experiment in which the jar with the white lid had the lowest air temperature , the color white will keep the inside of the dog house cooler because white does not absorb light .
26021	10	2	2	white :: It might affect the temperature inside the doghouse . The data shows that the white lid has the lowest temperature , therefore making it the best color to build the doghouse with .
26023	10	2	2	white :: The white paint should keep the inside temperature of the doghouse cooler on a hot day , than say black paint for example . When comparing the average temperatures of all the lid colors the white lid kept the glass jar at a cooler temperature . On average about 6 .6 ( DEG ) C cooler , compared with the averages for the other lids . So , therefore white paint is the better choice , especially if you are looking to keep the inside of the dog house cool for your dog on a hot day .
26024	10	2	2	white :: In the expirement is stated that lighter col ors are cooler than darker colors .White is a very light color and light c olors don't absorb very much jeat so that means that the dog house won't be to hot .
26025	10	2	2	light gray :: Light gray would be best because it would absorb a little heat but not to much . Its average temperature was 45 degrees which was the middle result of the three so in the winter the dog house would still bring in some heat for the dog and in the summer it would keep some of the heat out to keep the dog cool .
26026	10	2	2	white :: if the dog house was white then when it is hot the dog house would be cooler .in the experiment it showed that the aver age tempature for the air was 43 celcius and all the other colors made it hotter like the black lid was 53 celcius .
26027	10	2	2	white :: White will affect the dog house by making it cooler . In the trials , the lighter the color the cooler the tempurature was .
26033	10	2	2	black :: The black would be better to use for a paint color because it will make the doghouse warmer for the dog because in the experiment black made the jar the warmest .
26038	10	2	2	black :: the best paint color for the house would be black because it would keep the dog warmer than other colors would . the black lid was 53 ( DEG ) , and all others were between 42 and 48 ( DEG )
26041	10	2	2	white :: I would paint the dog house white . The highest temperature was 53 ( DEG ) for the black lid . Which would cause the dog to overheat . While the lowest temperature was 42 ( DEG ) for the white lid . Which would help the dog stay cool . So i would paint my dog house white because it is 11 ( DEG ) cooler than painting it black .
26048	10	2	2	white :: it would be much cooler inside the dog house because the color is light and reflects light better . as it said in the results , it had the lowest temperaute of 42 degree's Celcius
26049	10	2	2	light gray :: I chose light gray as a good color for the doghouse because the color does not absorb as much energy as a darker color such as black . The color black which absorbs a lot of energy , results in high temperatures in the doghouse compared to a lighter color such as light gray that still absorbs some energy but not as much and causes lower temperatures . Based on the experiment , the results show that that light gray absorbs enough energy to keep the average temperature inside the jar at 45 ( DEG ) C , 8 ( DEG ) C less than black which absorbs more heat and causes higher temperatures . Therefore , a good color option for a doghouse would be light gray .
26050	10	2	2	black :: the darker the doghouse color , the greater the increase in air temperature in the doghouse because the color absorbs more energy . In the experiment , the color black absorbed the most energy , causing the inside of the jar to be the warmest . The results for black we re 54 ( DEG ) C , 52 ( DEG ) C , 54 ( DEG ) C , and 53 ( DEG ) C . While all the other colors that were lighter , absorbed less energy .
26051	10	2	2	white :: i honestly would most likly choose white because all dark colors ( dark gray , black , light gray ) the sun just like gets it realy hot and all light colors ( white ) the sun reflects off of it so white would be best because it would keep the dog when its in the dog house white would keep it not so hot but it would still be hot on a hot day but thats my opinion and thats why i would pick white , what would u pick?
26053	10	2	2	white :: it would keep the doghouse cooler because the white lid kept the jar the cooler than the other lids did
26054	10	2	2	black :: The doghouse will be warmer . The doghouse will be warmer because in the experiment the black bolor lid was the warmest .
26057	10	2	2	white :: How the white paint will affect the dog house is it wont absorb so much heat , so the dog wont be as hot . If Brandi and Jerry were to choose black paint it will absorb all the heat because in the experiment in trial one its ( ( DEG ) C ) was 54 , in trial two its ( ( DEG ) C ) were 52 , in trial 3 its ( ( DEG ) C ) were 54 and the average is 53 . So these results show that the doghouse will contstanly be warm so this will not make the dog comfortable with all the heat . While the white lid in the experiment had very low temperatures its ( ( DEG ) C ) were 42 , 43 , 41 and its average came to 42 ( ( DEG ) C ) so this shows that the white will absorb barley any heat .
26058	10	2	2	"""black :: Black would be the best color to paint the doghouse , because it would attract the heat and keep the inside of the doghouse warm . According to the results of Brandi and Jerry's experiment """" lid vs . air temperature"""" the balck lid kept the inside of the jar warmer than any of the other colored lids . So , therefore the black paint would keep the inside of the doghouse warmer than any of the other colors ."""
26062	10	2	2	white :: The color white would be a great color to use in a doghouse because the inside of the doghouse would be cooler for the dog soo when its hot then it wont be to hot in its house . I say this because the average temp of the color white is 42 ( DEG ) C while the other 3 c olors are above this average temp .
26064	10	2	2	white :: The color White might affect the inside of the doghouse by keeping it the coolest . The average for the color black was 53 ( DEG ) C , the average for Dark Grey was 48 ( DEG ) C , the average for Light Grey was 45 ( DEG ) C , and the average for White was 42 ( DEG ) C . This shows that White is the coolest color and should be used for the doghouse to keep the doghouse cool .
26067	10	2	2	black :: the color black heats the doghouse the most . it gets to 53 degrees celcius in there where as dark grey=48 degrees , light grey=45 degrees , and white=42 degrees . so black would be the best color
26072	10	2	2	white :: White is the best color for a doghouse roof because in the summer the white would reflect light and heat from the doghouse keeping it nice and cool inside for the dog the doghouse is for . After all would you want your dog to be uncomfortable on a hot summer day? I chose white to be the best color for a doghouse roof because the average air temprature inside the jar with the white lid was cooler than the air temprature in the light gray , dark gray , or black lidded jars . With a starting temprature of 24 ( DEG ) C for each jar after ten minutes the temprature of the air in jar with the white lid had a average temprature of 42 ( DEG ) C while the jar with the highest average air temprature of 53 ( DEG ) C was the jar with a black lid which means the jar with the white lid had an average air temprature 11 ( DEG ) C cooler than the average of the jar with the black lid . Which is quite a diffrence if you ask me .
26073	10	2	2	black :: The doghouse should be painted black because then the dog will stay warm during the winter if he/she has to stay outside . When the black lid was used in the expiriment , it was on average 5 degrees warmer inside the jar than with the dark gray lid , 8 degrees warmer than the light gray lid , and 11 degrees warmer than the white . Therefore , if the doghouse is painted black , the dog will keep warm much better than if the doghouse was painted dark gray , light gray , or white .
26074	10	2	2	"""black :: Having a black doghouse will keep the dog warm in the winter because the """"Hot Lamp"""" experiment shows that darker colors obsorbe more heat than lighter colors ."""
26076	10	2	2	light gray :: brandi and jerry should paint the doghouse LIGHT GREY because the dor wouldnt get to hot because his dog houdse is a dark color and it wouldnt get to cold either with a very light color so that is why they sbould paint it light grey because its not to light and its not to dark and also the experiment tells us that the average tempertu re in celsius for light grey was 45 ( DEG ) and for black it was 53 ( DEG ) and dark grey 48 ( DEG ) and for white was 42 ( DEG ) light grey is the average of them all , 53 ( black ) - 48 ( dark grey ) = 5 53 ( black ) - 45 ( light grey ) = 8 and 53 ( black ) -42 ( white ) = 11 light grey ( 8 ) is in the middle of both 5 and 11 so light grey is the color they should paint the dog house .
26081	10	2	2	light gray :: dark colors makes things really hot for example the black reached up to 54* C white color makes things a little to cold for example it only reached up to 43* C the color gray would have the perfect affect for inside the dog house to make sure the dog wasnt to cold but was to hot because for example the color gray reaced up to 46* Cat most making it an equal balance between to hot and to cold .
26087	10	2	2	white :: brandi and jerry would want to paint the dog house light gray . painting the dog house light gray would be the best paint to color the bog house because in the experiment they had found out that , painting the house black absorbs more heat energy , and painting it white will not absorb enoff energy , so in the middle will be the best for the dog . so not too much thermal energy , but some thermal energy being abosrbed is best .
26089	10	2	2	white :: the color white won't attract as much light as the black so the dog won't have to suffer really hot weather on sunny days . the white compared to the black is abetter choice because black color attracts more light , for example it averaged a 53 ( DEG ) C while the white averaged a 42 ( DEG ) C . That is all ( DEG ) C difference .
26095	10	2	2	"""black :: I believe that the best color for the dog house would be black especially in the winter because it will keep the inside of the dog house warm because the darker the color of the object the greater increase in air temperature inside the object according to the data table in """"Hot Lamp"""" so the darker the color the warmer the house or object ."""
26096	10	2	2	white :: According to the reults , the lighter the color , the colder the temperature is . Since white had less heat , they would want to paint the dog house white .
26098	10	2	2	white :: The color white would keep the doghouse the coolest temperature . On average , the color black is 53 ( DEG ) C , dark grey is 48 ( DEG ) C , light grey is 45 ( DEG ) C , and white is 42 ( DEG ) C .
26101	10	2	2	white :: By painting the doghouse white , the inside of the doghouse will be cool acording to the results of the experiment . The data shows that when the lid was black , the air temperature was warmest , and when the lid was white , the air temperature was coolest . Therefore , painting the doghouse white would create a more comfortable temerpature for the dog .
26105	10	2	2	white :: White . It is the colour of all the others in the experiment with the lowest average temperature rise of 18 ( DEG ) C . In the experiment , the starting temperature of was 24 ( DEG ) C and after ten minutes under a lamp , the air inside the jar increased by 18 ( DEG ) C . Total of 42 ( DEG ) C . If black was chosen to be the doghouse colour , it will not be suitable for the doghouse because the average temperature rise would be too high .
26110	10	2	2	white :: White would be the best paint color for the doghouse . In the experiment , the temperature in the jar for the white lid averaged 42 ( DEG ) C . The black lid jar averaged a temperature of about 53 ( DEG ) C . The dark gray lid jar averaged 48 ( DEG ) C , and the light gray lid jar averaged 45 ( DEG ) C . The white lid jar was the coolest out of the four .
26112	10	2	2	dark gray :: The best paint color for the doghouse would be dark gray . In the experiment of the glass jar it had an average of 48 ( DEG ) C and was the second highest temperature . The highest temperature was the black lid with 53 ( DEG ) C . The difference of the highest temperature and second highest temperature was the 5 ( DEG ) C . If using the dark gray paint color it would still absorb energy to keep the dogs warm , but yet be a bit cool for them too .
26113	10	2	2	white :: White , because it will keep the doghouse at a cool temperature ( about 42 ( DEG ) C ) in the summer when the dog is outside and needs a rest .
26122	10	2	2	dark gray :: the dark gray will keep the inside of the dog house warm enough in the winter and not to hot during the summer . the dark gray was an average of 48 ( DEG ) C which is not as hot as the black lid which was an average of 53 ( DEG ) C and not as cold as the light gray which was and average of 45 ( DEG ) C .
26132	10	2	2	light gray :: Light gray would be the best choice , because you don't want the dog house to cold , but you dont want it to warm . And the average temperature for the light gray was 45 ( DEG ) C which is just right for a dog , because you don't want your dog to get to hot . And the black wouldn't be a good color , because darker colors absorb more energy . And there was an eight degree difference between the black lid and the light grey lid , making the light grey lid , the cooler , better choice .
