Id	EssaySet	essay_score1	essay_score2	EssayText
2789	2	3	3	Concluding from the students data that plastic type B was the stretchiest, while type A is the least stretchy. Two ways that the students could have improved their experiment is to have described how much height to use. Another way that they could have gotten more valid results is clarify how much plastic to use, hanging of the table.
2792	2	3	3	a.One conclusion I can draw is that plastic B stretched the most than there was plastic D, the next plastic C and finally plastic A. b. They could have used more trials. Two trials is not enough to have a valid experiment. Next they could have said how long each plastic had to be. If there is more or less on one plastic then there could be more polymers making the experiment invalid.
2797	2	3	3	a) A conclusion about this data is that plastic type A+B stretched longer the second trial and that type C stretched longer the first and D stayed the same. You can also conclude that plastic B has greatest stretchability. B) Two ways [the students could have improved the experimental are sign is that they could have done more trials to increase validity. They also could have used the same length of different plastics each time.
2798	2	3	3	a. Plastic type B is proven to be the most strehable material because it has stricthed to the greatest length which was 22mm and 23 mm. b. 2 ways to improve the experiment is there should be 2 trials and the size of each material before being stretched should be held constant.
2801	2	3	3	a) The students concluded that platic B was the most flexible, stretching up to 23mm on the second trial and 22mm on the first. b) The student could have improved this design and validity of his lab in two ways. First he could have done the experiment a third time to further confirm results. Second, the student could have been more descriptive in his procedure explaing how to add weight to the clamp and how much weight to actually add.
2803	2	3	3	A conclusion that can be drawn from the students data is that plastic B has the most stretchability. Two ways this student could have imposed the experimental design and or validity of the results is. The students could have said what the initial length of the plastic was and keep all the others plastics at the same length because if one plastic was longer than the other the experiment would be valid. And they also say how much the weights that were being used weighed because one could be heavier than the other.
2807	2	3	3	As shown in the data table, I can conclude that plastic type B was able to stretch the most in the 5 minutes.  The table also shows that plastic type A stretched the least, concluding it was very strong or had less polymers. Two ways the students can improve their experimental design would be to make sure that all the plastic samples were the same length. Another way the students can improve the experiment would be to include the weights so an independent variable can be clearly stated/seen.
2811	2	3	3	"""(a) Plastic type """"B"""" is made of the stretchiest material. (b) It does not say how many or how heavy the weights added are causing the results to be innacurate. Also, the length is not the same for any trials or type of plastic."""
2814	2	3	3	a) The plastic type B has the greatest stretchability out of the other 3 types. ^p b) The student should be clear about the length of each plastic to ensure that only independent variable is the type of plastic. Also, the student must determine the weight of the weights clamped on the plastic to keep one independent variable (plastic type). It is important to keep your constants, constant.
2817	2	3	3	A: Based on the data I can conclude that plastic B had the most stretchability it stretched 22 and 23 mm. C 14 and 13mm and D 20,20 mm were in between. ^p B. One way the student could have improved their experiment design is to clerify everything. What plastic, how long are they etc. They could improve their validity by doing three trials instead of two.
2820	2	3	3	Plastic type B is the most stretchable plastic out of the 4 reaching 22-23mm. to improve this expierment the person doing the lab needs to know the weight of the weights along with the clamp that is serving as another weight.
2821	2	3	3	In conclusion, the polymer with the most stretchability is Polymer B in T1 and T2 polymer B had the highest number of mm out of the other polymers. There for it stretched the greatest amount. In the future I think it would be helpful for the students to record how much weight they used to test each polymer. I also think it would be beneficia to test more trials to be confident in the results.
2849	2	3	3	a. Based on the student's result, it can be concluded that plastic B is the most stretchable because it stretched an average of 22.5 mm in 5 minutes. Plastic A is the least stretchable because it stretched only 11 mm in 5 minutes on average. ^p b. 1. The student should have specified the amount of weight added to the clamp and possibly performed more trials at different weights. 2. The student should have performed a third trial to obtain more consistent and dependable results.
